wmc,dit,noc,cbo,rfc,lcom,ca,ce,npm,lcom3,loc,dam,moa,mfa,cam,ic,cbm,amc,max_cc,avg_cc,buggy,Accuracy_Voting_Pred,Accuracy_Voting_Pred_Prob,FMeasure_Voting_Pred,FMeasure_Voting_Pred_Prob,GMean_Voting_Pred,GMean_Voting_Pred_Prob,Accuracy_RF_Pred,Accuracy_RF_Pred_Prob,FMeasure_RF_Pred,FMeasure_RF_Pred_Prob,GMean_RF_Pred,GMean_RF_Pred_Prob,Accuracy_Ada_Pred,Accuracy_Ada_Pred_Prob,FMeasure_Ada_Pred,FMeasure_Ada_Pred_Prob,GMean_Ada_Pred,GMean_Ada_Pred_Prob,Function to be selected
6,2,0,0,31,15,0,0,3,2.0,442,0.0,0,0.583333333,0.566666667,0,0,72.66666667,11,2.5,False,True,0.8425558591712216,True,0.966636980209338,True,0.7528780096831821,True,0.7,False,0.1,True,0.7,True,0.7427276884950909,True,0.9973627499780248,True,0.9973627499780248,FMeasure_RF_Pred
8,1,0,5,13,0,4,1,6,0.5,162,1.0,1,0.0,0.5,0,0,19.0,5,1.75,False,True,0.8163314561561563,False,0.4824102707697587,False,0.2425604873286788,True,0.6,False,0.3,True,0.6,True,0.9980733159575916,True,0.9629888572619544,True,0.8159654445227834,GMean_Ada_Pred
59,1,0,16,92,1541,13,14,59,0.948275862,729,1.0,12,0.0,0.107344633,0,0,10.83050847,12,1.4576,True,False,0.3340545383415645,True,0.6591885501609923,True,0.6694937157356579,False,0.4,True,0.8,True,1.0,True,0.8920755306769559,True,0.9989465167602892,True,0.999065128006346,GMean_Ada_Pred
8,1,1,5,28,0,4,3,8,0.5,137,0.0,1,0.0,0.4166666670000001,0,0,15.875,4,1.5,False,False,0.07315616846405121,False,0.4750831142837864,False,0.14816613306499365,False,0.4,False,0.5,False,0.5,False,0.015433004270093625,False,0.00110509036340825,False,0.0005431020411348269,GMean_Ada_Pred
36,1,0,7,49,238,4,4,36,0.853571429,2509,0.125,1,0.0,0.513888889,0,0,68.47222222,38,10.4722,True,True,0.9999999999999772,True,0.8309782198999898,True,0.9999986199130738,True,0.8,True,0.7,True,1.0,True,0.9782265131655816,True,0.9989465167602892,True,0.999065128006346,GMean_Ada_Pred
5,1,0,4,10,0,4,1,4,0.0,33,1.0,0,0.0,0.7,0,0,5.4,1,0.8,False,True,0.7560781571236289,True,0.7688828416111767,True,0.582547830245686,False,0.4,False,0.3,False,0.1,False,0.4138454465098889,False,6.781117380216169e-10,False,7.997150069504866e-10,GMean_Ada_Pred
6,1,0,5,33,5,4,4,5,0.466666667,350,1.0,3,0.0,0.4166666670000001,0,0,56.83333333,1,0.6667,True,True,0.8549094169730744,True,0.8667065291120389,True,0.8323666158063201,True,0.6,True,0.9,False,0.3,True,0.9517350534174236,True,0.9989465167602892,True,0.999065128006346,GMean_Ada_Pred
8,2,0,8,53,0,1,8,5,0.428571429,456,0.0,1,0.5,0.28571428600000004,1,4,55.875,3,1.5,True,False,0.32758000688280625,False,0.4460666898906472,True,0.5943164107729283,True,0.8,True,0.7,True,0.8,True,0.9912232595808028,False,0.13915389402376946,True,0.7096997607104542,GMean_Ada_Pred
49,1,0,9,87,650,8,3,44,0.851851852,1232,1.0,1,0.0,0.243055556,0,0,23.7755102,19,1.8776,True,True,0.9999462290049776,True,0.9879878037666292,True,0.990251375886358,True,0.9,True,0.9,True,0.8,True,0.9873013384295726,True,0.9989465167602892,True,0.999065128006346,GMean_Ada_Pred
14,1,0,10,57,0,1,10,14,0.076923077,383,1.0,1,0.0,0.535714286,0,0,26.28571429,3,1.2857,True,True,0.9963736200541148,True,0.9559273318660528,True,0.981741447550504,True,1.0,True,0.9,True,1.0,True,0.9456359356421432,True,0.9989465167602892,True,0.999065128006346,GMean_Ada_Pred
