wmc,dit,noc,cbo,rfc,lcom,ca,ce,npm,lcom3,loc,dam,moa,mfa,cam,ic,cbm,amc,max_cc,avg_cc,buggy,Accuracy_Voting_Pred,Accuracy_Voting_Pred_Prob,FMeasure_Voting_Pred,FMeasure_Voting_Pred_Prob,GMean_Voting_Pred,GMean_Voting_Pred_Prob,Accuracy_RF_Pred,Accuracy_RF_Pred_Prob,FMeasure_RF_Pred,FMeasure_RF_Pred_Prob,GMean_RF_Pred,GMean_RF_Pred_Prob,Accuracy_Ada_Pred,Accuracy_Ada_Pred_Prob,FMeasure_Ada_Pred,FMeasure_Ada_Pred_Prob,GMean_Ada_Pred,GMean_Ada_Pred_Prob,Function to be selected
13,1,0,6,16,66,6,0,13,0.94047619,69,1.0,0,0.0,0.365384615,0,0,3.769230769,1,0.9231,False,False,0.012310648976475116,False,0.00775919855964707,False,0.0075348447804264446,False,0.1,False,0.1,False,0.0,False,0.24894494357848831,False,0.3068615887334341,False,0.19515355103359175,Accuracy_Voting_Pred
4,1,0,7,7,0,0,7,4,0.333333333,29,1.0,1,0.0,0.5,0,0,6.0,1,0.75,False,True,0.6023291068889477,True,0.6235736506549685,True,0.6229662741401075,True,1.0,True,1.0,True,0.8,True,0.9838601359357192,True,0.8662595164879153,True,0.951193935177131,Accuracy_Voting_Pred
2,1,0,4,6,1,0,4,2,1.0,16,1.0,0,0.0,0.666666667,0,0,6.5,1,0.5,False,True,0.6007199006106048,True,0.5981945162435006,True,0.575555303839776,True,0.6,True,0.6666666666666666,False,0.4,False,0.1927332095403672,True,0.5560811559304267,True,0.7833574007101824,Accuracy_Voting_Pred
4,8,0,13,23,0,0,13,4,0.666666667,78,1.0,1,0.972727273,0.375,1,2,18.0,1,0.75,True,True,0.9992288511794704,True,0.9964733319219928,True,0.9960223119835124,True,1.0,True,1.0,True,1.0,True,0.6989841550218582,True,0.7820008064520999,True,0.700655655908469,Accuracy_Voting_Pred
4,4,0,11,40,6,0,11,4,2.0,203,0.0,0,0.833333333,0.4,0,0,49.75,8,3.25,True,True,0.984805912631344,False,0.3011222667737358,True,0.97932548284204,True,0.7,True,0.6333333333333333,True,0.9,True,0.8493098235785997,True,0.5822654835444391,True,0.7427927332415721,Accuracy_Voting_Pred
3,1,0,5,3,3,2,3,3,2.0,3,0.0,0,0.0,0.466666667,0,0,0.0,1,1.0,True,False,0.4754485455447455,False,0.35343477577986754,False,0.4946619456934925,False,0.5,True,0.575,True,0.7,True,0.8781230599644122,True,0.5000130231691783,False,0.4396032462672593,Accuracy_Voting_Pred
4,8,0,7,13,0,0,7,4,0.666666667,52,1.0,1,0.972727273,0.4166666670000001,1,3,11.5,1,0.75,True,True,0.9985741953782244,True,0.6467706739355902,True,0.9809245816808124,True,0.8,False,0.45,True,1.0,True,0.7445304514194152,False,0.4545981667371419,True,0.6654983711632547,Accuracy_Voting_Pred
6,1,0,5,10,0,0,5,6,0.2,33,1.0,1,0.0,0.305555556,0,0,4.333333333,1,0.8333,True,False,0.06928798444250396,False,0.07525326796994679,False,0.04143262236124007,False,0.5,False,0.3,False,0.0,False,0.016891945531483286,False,0.3144093700877208,False,0.11975382268772944,Accuracy_Voting_Pred
3,1,0,8,3,3,5,3,3,2.0,3,0.0,0,0.0,0.466666667,0,0,0.0,1,1.0,True,False,0.4754485450138342,True,0.5485896161214151,True,0.544362686402458,True,0.7,True,0.6,True,0.6,True,0.8781230599644122,True,0.5583090735251577,True,0.6351387855602019,Accuracy_Voting_Pred
3,1,0,3,15,3,0,3,3,2.0,158,0.0,0,0.0,0.5,0,0,51.66666667,17,6.0,True,False,0.12858297930661136,False,0.14026866285179193,False,0.09351216455046388,False,0.3,False,0.0,False,0.4,False,0.2286750144071785,False,0.4483636899343131,False,0.3145841593274405,Accuracy_Voting_Pred
