wmc,dit,noc,cbo,rfc,lcom,ca,ce,npm,lcom3,loc,dam,moa,mfa,cam,ic,cbm,amc,max_cc,avg_cc,buggy,Accuracy_Voting_Pred,Accuracy_Voting_Pred_Prob,FMeasure_Voting_Pred,FMeasure_Voting_Pred_Prob,GMean_Voting_Pred,GMean_Voting_Pred_Prob,Accuracy_RF_Pred,Accuracy_RF_Pred_Prob,FMeasure_RF_Pred,FMeasure_RF_Pred_Prob,GMean_RF_Pred,GMean_RF_Pred_Prob,Accuracy_Ada_Pred,Accuracy_Ada_Pred_Prob,FMeasure_Ada_Pred,FMeasure_Ada_Pred_Prob,GMean_Ada_Pred,GMean_Ada_Pred_Prob,Function to be selected
10,1,0,11,20,45,1,10,9,2.0,52,0.0,0,0.0,0.15,0,0,4.2,1,0.9,True,False,0.044372011065204366,False,0.04727421099406731,False,0.03414040306247584,False,0.1,False,0.1,False,0.4,False,0.48897933539946503,False,0.4872338883856988,False,0.4908370989091912,GMean_Voting_Pred
10,3,0,10,33,25,3,10,7,0.222222222,165,1.0,1,0.833333333,0.3,2,3,15.4,3,0.9,False,False,0.4271539191086,False,0.04182381093683157,False,0.03530638065692734,False,0.1,False,0.4,False,0.0,False,0.4932336757134327,False,0.4848920257644231,False,0.4805335586118547,GMean_Voting_Pred
23,2,0,13,49,201,2,13,21,0.918181818,266,1.0,0,0.545454545,0.17676767699999998,1,1,10.13043478,1,0.8696,False,False,0.1003804152562864,False,0.058867764146389626,False,0.03294987876690205,False,0.1,False,0.3,False,0.1,False,0.4940500427777287,False,0.4949422780822551,False,0.4862321073252779,GMean_Voting_Pred
8,4,0,18,33,22,4,18,7,0.14285714300000002,141,1.0,0,0.872340426,0.3125,0,0,16.5,1,0.75,False,False,0.0841963826713743,False,0.10032993800804169,False,0.07250163035322138,False,0.3,False,0.2,False,0.2,False,0.4955786353091733,False,0.4986495558633812,False,0.4833044228811094,GMean_Voting_Pred
9,3,0,3,15,6,0,3,8,0.4375,82,1.0,2,0.666666667,0.4166666670000001,1,2,7.888888888999999,3,0.8889,True,False,0.08468334477481199,False,0.05982411007928747,False,0.0649093523910358,False,0.0,False,0.0,False,0.1,False,0.485984282726427,False,0.4922720761784873,False,0.4898616614791018,GMean_Voting_Pred
3,1,2,8,16,3,2,6,2,2.0,96,0.0,0,0.0,0.533333333,0,0,31.0,3,1.6667,False,False,0.04717272238135351,False,0.3872594472911664,False,0.05818378998298236,False,0.2,False,0.1,False,0.4,False,0.4918210754594226,False,0.4904454331731939,False,0.4969814097417493,GMean_Voting_Pred
10,4,0,6,27,5,1,5,8,0.5277777779999999,168,1.0,2,0.75862069,0.25,2,2,15.4,3,1.1,True,False,0.10265043913125876,False,0.03682951963657328,False,0.053490542974220505,False,0.3,False,0.1,False,0.2,False,0.4948547519354293,False,0.4848920257644231,False,0.4837728252805704,GMean_Voting_Pred
8,2,0,7,33,26,0,7,1,0.571428571,415,1.0,0,0.588235294,0.390625,1,1,50.75,8,3.625,False,True,0.5030172467648765,False,0.09243303434999604,False,0.4031710666218615,True,0.6,False,0.2,False,0.3,False,0.4955483839851306,False,0.4748891884340565,False,0.4965060132474565,GMean_Voting_Pred
4,1,0,17,8,6,11,6,4,2.0,53,0.0,0,0.0,0.45,0,0,12.25,5,2.0,False,False,0.08931167007702966,False,0.07026305936191925,False,0.05566357959191464,True,0.6,False,0.4,False,0.1,True,0.5005263874006776,False,0.4906045310401174,False,0.494123736507313,GMean_Voting_Pred
2,1,0,3,5,1,3,2,2,2.0,17,0.0,0,0.0,0.666666667,0,0,7.5,2,1.0,False,False,0.040471955014036616,False,0.0381417661289808,False,0.032051927415796065,False,0.0,False,0.0,False,0.3,False,0.490778609626433,False,0.4896327090925165,False,0.4949472610378861,GMean_Voting_Pred
14,1,0,6,18,61,2,5,14,0.8307692309999999,81,1.0,5,0.0,0.297619048,0,0,4.428571429,1,0.9286,False,False,0.07959715968255751,False,0.06782758373341627,False,0.4000279439514103,False,0.1,False,0.0,False,0.2,False,0.4873201486176934,False,0.4853898480508845,False,0.4941391734335521,GMean_Voting_Pred
16,1,0,8,36,62,2,6,11,0.72,184,1.0,3,0.0,0.229166667,0,0,10.1875,4,1.3125,False,False,0.11406911272957795,False,0.10268205293282204,False,0.10423045270333338,False,0.2,False,0.3,True,0.6,False,0.4957321731107847,False,0.4946739295202241,False,0.4934717493656172,GMean_Voting_Pred
4,4,17,66,8,6,66,0,4,1.333333333,21,1.0,0,1.0,0.666666667,0,0,4.0,0,0.0,False,False,0.4225877296792273,True,0.5796621204883073,True,0.9199724968366138,False,0.2,False,0.1,False,0.1,True,0.5008911301131976,True,0.5066138859382272,True,0.5011193229361338,GMean_Voting_Pred
6,1,0,4,10,1,2,2,6,0.6,50,1.0,1,0.0,0.5,0,0,7.0,2,1.1667,False,False,0.0863082602605113,False,0.06635679279753337,False,0.391287641912558,False,0.1,False,0.3,False,0.0,False,0.4911002022756047,False,0.4863820037237382,False,0.4965078473661487,GMean_Voting_Pred
3,1,0,3,20,3,1,2,3,2.0,127,0.0,0,0.0,0.666666667,0,0,41.33333333,13,4.6667,False,False,0.4568694232605866,True,0.7334272740031446,False,0.4792241781381261,False,0.2,False,0.5,False,0.4,True,0.5011264817406735,True,0.5008501634412413,False,0.4941725401092795,GMean_Voting_Pred
11,2,0,11,17,25,3,11,8,0.7666666670000001,73,1.0,0,0.75,0.25,0,0,5.363636364,1,0.7273,True,False,0.3998578970811322,False,0.08638380300859838,False,0.36641685668301416,False,0.3,False,0.1,False,0.0,False,0.4877529387389164,False,0.4880590779907885,False,0.4831172046184953,GMean_Voting_Pred
2,1,0,2,2,1,1,1,2,2.0,2,0.0,0,0.0,1.0,0,0,0.0,1,1.0,False,False,0.034751935015652664,False,0.027404714340298092,False,0.033806611256333406,False,0.1,False,0.0,False,0.1,False,0.4881545813718043,False,0.4868832855546898,False,0.489843381275865,GMean_Voting_Pred
3,3,0,2,4,1,1,1,3,0.5,15,1.0,0,0.818181818,0.666666667,0,0,3.666666667,1,0.6667,True,False,0.2317857273253047,False,0.2375777289236796,False,0.2329329167307109,True,0.635,False,0.355,False,0.4083333333333334,False,0.4897935530268389,False,0.4944097586942252,False,0.4893928925360235,Accuracy_RF_Pred
3,2,0,6,4,3,2,4,3,2.0,10,0.0,0,0.666666667,0.5555555560000001,0,0,2.333333333,1,0.6667,True,False,0.03628746859844605,False,0.3793891135377627,False,0.03789892009767132,False,0.1,False,0.1,False,0.0,False,0.4830637759120972,False,0.4910573804150206,False,0.4877389072861328,GMean_Voting_Pred
5,1,0,6,15,10,3,4,4,2.0,60,0.0,0,0.0,0.45,0,0,11.0,2,1.6,False,False,0.062349611799126965,False,0.04422224626503187,False,0.0438223434908315,False,0.0,False,0.2,False,0.3,False,0.49491092362052,False,0.4929240242598021,False,0.4904597159771088,GMean_Voting_Pred
33,1,0,17,33,528,11,6,33,2.0,33,0.0,0,0.0,0.387205387,0,0,0.0,1,1.0,True,False,0.387087281597984,False,0.10768425233791357,False,0.39027166014305,False,0.2,False,0.5,False,0.4,False,0.4877279219023714,False,0.4851492877219352,False,0.4909496158197319,GMean_Voting_Pred
3,1,0,5,3,3,2,4,3,2.0,3,0.0,0,0.0,0.7777777779999999,0,0,0.0,1,1.0,False,False,0.03670851627428478,False,0.031884907941777466,False,0.02842020949470299,False,0.0,False,0.0,False,0.0,False,0.4893151123922282,False,0.4899457232599125,False,0.4862264669820924,GMean_Voting_Pred
7,1,0,32,61,0,3,32,3,0.6333333329999999,204,1.0,2,0.0,0.4166666670000001,0,0,27.42857143,1,0.7143,False,False,0.1909585722091982,False,0.061784355505919465,False,0.12227958446507772,False,0.0,False,0.1,False,0.3,False,0.4779205235253891,False,0.4856186017665925,False,0.4840821910023516,GMean_Voting_Pred
8,2,0,13,33,0,1,12,3,0.464285714,294,1.0,2,0.7,0.371428571,1,1,35.25,2,0.875,True,False,0.08542619091645015,False,0.05232644199578318,False,0.052206433129561136,False,0.0,False,0.4,False,0.0,False,0.4835922262478648,False,0.4899179360448294,False,0.4933360494589234,GMean_Voting_Pred
3,1,0,5,7,3,0,5,3,2.0,19,0.0,0,0.0,0.533333333,0,0,5.333333333,1,0.6667,False,False,0.03425081007842254,False,0.03578247161492591,False,0.030047712247960736,False,0.1,False,0.0,False,0.0,False,0.4806551924524894,False,0.4809420638159271,False,0.4828253207780475,GMean_Voting_Pred
11,3,0,14,63,7,1,14,5,0.35,416,1.0,1,0.7,0.25,0,0,36.63636364,11,1.8182,False,False,0.2837242956234212,True,0.7681971219336411,False,0.4760226136338009,True,0.6,True,0.9,False,0.1,False,0.4916344689425224,True,0.504246201350791,False,0.498247022805445,GMean_Voting_Pred
2,4,0,5,7,1,2,3,1,2.0,24,0.0,0,0.956521739,0.666666667,1,1,11.0,1,0.5,True,False,0.030316310803517363,False,0.026838196204964027,False,0.03473235463168462,False,0.0,False,0.0,False,0.0,False,0.4921289695242453,False,0.491921671759445,False,0.489078560771593,GMean_Voting_Pred
1,1,0,9,1,0,4,5,1,2.0,1,0.0,0,0.0,1.0,0,0,0.0,1,1.0,False,False,0.03161974231640606,False,0.028353226407649177,False,0.02946155609913619,False,0.0,False,0.0,False,0.0,False,0.4825456859251744,False,0.4842264106899217,False,0.4833276564766037,GMean_Voting_Pred
4,1,0,4,10,0,1,3,4,0.0,39,1.0,0,0.0,0.583333333,0,0,8.5,1,0.75,True,False,0.07880057423584705,False,0.06625960190490199,False,0.06452645296881987,False,0.1,False,0.1,False,0.1,False,0.4984983291948661,False,0.4977510239343311,False,0.4985530550162334,GMean_Voting_Pred
12,3,13,22,24,30,15,8,10,0.5,114,1.0,1,0.956521739,0.226190476,1,3,8.333333332999999,2,0.8333,False,False,0.10456167734744012,True,0.505197832969385,True,0.8294328467707386,False,0.5,True,0.8,True,0.6,True,0.5061493073304828,True,0.504973916271945,True,0.5034240919010431,GMean_Voting_Pred
14,3,0,21,43,59,9,13,13,0.641025641,208,1.0,1,0.936170213,0.261538462,1,3,13.64285714,3,1.1429,False,False,0.4430194349864906,False,0.4110738794669288,False,0.4018187549606157,True,0.7,False,0.2,False,0.1,False,0.4973886557396202,False,0.4964053606250669,False,0.4922807193554976,GMean_Voting_Pred
4,4,8,13,10,0,11,2,3,0.833333333,39,1.0,1,0.894736842,0.625,0,0,8.25,1,0.5,True,False,0.06292617079707112,False,0.4626903726352574,False,0.4820469676351571,False,0.5,False,0.4,True,0.6,False,0.4938666652801321,False,0.4898287690037267,True,0.5050734921401887,GMean_Voting_Pred
3,4,0,8,15,3,0,8,1,2.0,49,0.0,0,0.95,0.666666667,2,2,15.33333333,1,0.6667,False,False,0.02687570190703395,False,0.014108532922405251,False,0.018554452223207257,False,0.0,False,0.0,False,0.0,False,0.4863494800594064,False,0.4734376633932041,False,0.4739743630290464,GMean_Voting_Pred
1,1,0,7,1,0,7,0,1,2.0,1,0.0,0,0.0,1.0,0,0,0.0,1,1.0,False,False,0.039523592608249454,False,0.02962402388000643,False,0.3709601430321123,False,0.0,False,0.0,False,0.0,False,0.4810689008433589,False,0.4867885189873593,False,0.4863580977068596,GMean_Voting_Pred
2,1,1,3,10,0,1,2,1,0.0,44,1.0,0,0.857142857,0.75,1,1,20.0,2,1.0,False,False,0.07128058792256448,False,0.3888747243832899,False,0.04905875147109329,False,0.2,True,0.6,False,0.2,False,0.4991800913971645,True,0.5003129229457128,True,0.5026215868393219,GMean_Voting_Pred
6,0,0,21,54,9,2,19,3,0.4,309,1.0,0,0.0,0.457142857,0,0,50.33333333,4,1.6667,False,False,0.095874934711432,False,0.07913333309979566,False,0.08262073989193144,False,0.1,False,0.1,False,0.1,False,0.475715110303038,False,0.4768007762464029,False,0.31012244331757977,GMean_Voting_Pred
1,1,0,2,3,0,1,1,1,2.0,7,0.0,0,1.0,1.0,0,0,6.0,0,0.0,False,False,0.020940251168218783,False,0.03523095060978671,False,0.028848959870100305,False,0.03333333333333333,False,0.16666666666666666,False,0.1,False,0.4915138594622033,False,0.484790485267812,False,0.4902272902735632,GMean_Voting_Pred
7,2,0,8,8,15,2,8,7,0.7222222220000001,45,1.0,3,0.846153846,0.35714285700000004,1,20,5.0,1,0.8571,False,False,0.06772289018609938,False,0.04869115451342016,False,0.026577806684295716,False,0.0,False,0.0,False,0.0,False,0.4848042334632648,False,0.4829088062534858,False,0.4810123059142556,GMean_Voting_Pred
3,1,0,9,18,0,2,7,2,0.5,61,1.0,0,0.0,0.666666667,0,0,18.66666667,1,0.3333,False,False,0.04565080213513128,False,0.0543272737655571,False,0.04556984543846542,False,0.4,False,0.1,False,0.3,False,0.4962705226311712,False,0.4928497948586535,True,0.5002429286886428,GMean_Voting_Pred
15,1,1,15,29,45,4,11,12,0.7142857140000001,171,1.0,5,0.0,0.35,0,0,9.933333333,3,1.2,False,False,0.0935019459238506,False,0.09473731951456278,False,0.10458914854516475,False,0.2,False,0.1,False,0.5,False,0.4930183956174105,False,0.4933532794943405,False,0.4968464820968502,GMean_Voting_Pred
1,1,0,0,1,0,0,0,1,2.0,1,0.0,0,0.0,1.0,0,0,0.0,1,1.0,False,False,0.0353662319981238,False,0.02675801286790751,False,0.03392727976837236,False,0.0,False,0.0,False,0.0,False,0.4713633804526271,False,0.478565411971401,False,0.3069799054893496,GMean_Voting_Pred
5,3,0,9,9,4,2,9,2,0.75,36,1.0,1,0.875,0.3,0,0,5.6,1,0.6,False,False,0.060339810420546085,False,0.08249345481109338,False,0.3769841431422914,False,0.1,False,0.0,False,0.0,False,0.4877529387389164,False,0.4857858764379101,False,0.4900617901123761,GMean_Voting_Pred
4,1,0,7,17,6,1,6,4,2.0,39,0.0,0,0.0,0.625,0,0,8.75,1,0.75,False,False,0.032709854290711084,False,0.034602604027453215,False,0.03688399510779899,False,0.3,False,0.1,False,0.2,False,0.4920156737734842,False,0.4913473677130321,False,0.4934152714807052,GMean_Voting_Pred
5,3,0,10,18,8,0,10,3,0.25,62,1.0,1,0.897435897,0.4,1,3,11.2,1,0.8,False,False,0.07011334065506226,False,0.053362294946967787,False,0.04775337210995087,False,0.1,False,0.1,False,0.1,False,0.4866709441836489,False,0.4868883025931615,False,0.4801384910969976,GMean_Voting_Pred
3,1,0,6,8,3,2,4,2,2.0,31,0.0,0,0.0,0.333333333,0,0,9.333333333,1,0.6667,False,False,0.040438233233576835,False,0.041061090102568615,False,0.03294729671419043,False,0.3,False,0.4,False,0.0,False,0.4921289695242453,False,0.4927541736492525,False,0.4877389072861328,GMean_Voting_Pred
14,4,0,11,37,73,3,9,13,0.634615385,236,1.0,1,0.932291667,0.257142857,1,16,15.57142857,6,1.5,False,False,0.13440632769389568,False,0.10315296243193887,False,0.0961983559631788,False,0.2,False,0.1,False,0.3,False,0.4972543567763061,False,0.4938413419202076,False,0.4890495831612338,GMean_Voting_Pred
27,2,6,26,61,105,12,14,22,0.666666667,265,1.0,1,0.537037037,0.113756614,1,3,8.703703704,4,1.0741,True,False,0.13985848525124253,True,0.7942912878825,True,0.7690205894279671,True,0.6,False,0.3,False,0.3,False,0.4964696249269404,False,0.4923541972361426,False,0.4991134841126429,GMean_Voting_Pred
7,2,2,7,10,15,2,5,4,0.333333333,44,1.0,0,0.814814815,0.28571428600000004,0,0,5.1428571430000005,3,1.0,False,False,0.09112606233978686,False,0.13035451831262437,False,0.08509085235432498,False,0.2,False,0.0,False,0.0,False,0.4905808448881809,False,0.4877435553753872,False,0.4901235846723001,GMean_Voting_Pred
3,3,0,8,9,0,2,8,2,0.5,44,1.0,3,0.913043478,0.4,0,0,12.66666667,2,1.0,False,False,0.07134290022213317,False,0.0920720984360223,False,0.4058667230192063,True,0.6,False,0.3,False,0.3,False,0.4962803115026331,False,0.49974417026462503,False,0.494631085865701,GMean_Voting_Pred
4,3,0,1,6,0,0,1,3,0.0,21,1.0,0,0.921052632,0.625,2,2,4.0,1,0.75,False,False,0.08135866390869198,False,0.02877861136047684,False,0.03158694123821131,False,0.16,False,0.1,False,0.1,False,0.4892336569785498,False,0.4834803066059117,False,0.4804929050654322,GMean_Voting_Pred
50,1,0,8,84,1011,5,4,48,0.947648625,726,0.869565217,0,0.0,0.1825,0,0,13.06,9,1.5,False,True,0.5398882679080489,True,0.8330380667058374,True,0.5167872172027216,True,0.7,False,0.5,False,0.5,True,0.5022623793289283,True,0.5055615607039637,True,0.51216324751327,GMean_Voting_Pred
1,1,0,14,1,0,13,2,1,2.0,1,0.0,0,0.0,1.0,0,0,0.0,1,1.0,True,False,0.04069282127269299,False,0.03237451447033208,False,0.03480837385799895,False,0.2083333333333333,False,0.1,False,0.2,False,0.4823360851911451,False,0.4819089487610758,False,0.4863580977068596,GMean_Voting_Pred
3,1,0,4,9,1,1,3,3,0.0,47,1.0,0,0.0,0.5,0,0,14.33333333,2,1.0,False,False,0.08763148244511502,False,0.07589027733203696,False,0.06960240065088401,False,0.4,False,0.2,False,0.2,False,0.4991800913971645,False,0.4992008647310369,False,0.4981141964809536,GMean_Voting_Pred
6,4,0,5,10,15,1,5,5,1.0,43,1.0,0,0.950819672,0.444444444,0,0,6.0,1,0.5,False,False,0.05373674092630296,False,0.07327973753654872,False,0.05120588919521323,False,0.0,False,0.1,False,0.1,False,0.4863178559886776,False,0.4843669713684013,False,0.4864773900864271,GMean_Voting_Pred
3,2,0,1,5,3,0,1,3,2.0,12,0.0,0,0.956521739,0.666666667,1,2,3.0,1,0.3333,False,False,0.03157937296627653,False,0.02656596318153651,False,0.022669750930051028,False,0.0,False,0.0,False,0.0,False,0.4808438778827723,False,0.4834488116167514,False,0.4816973370422478,GMean_Voting_Pred
1,1,0,7,1,0,5,2,1,2.0,1,0.0,0,0.0,1.0,0,0,0.0,1,1.0,False,False,0.035688002167273865,False,0.02876958730141135,False,0.033740475443046244,False,0.0,False,0.0,False,0.0,False,0.4814992441619438,False,0.4842264106899217,False,0.4833276564766037,GMean_Voting_Pred
20,1,0,20,98,178,15,5,12,0.6315789470000001,880,1.0,0,0.0,0.276315789,0,0,42.95,15,2.85,False,True,0.9289882911503944,True,0.5482957502959805,True,0.9511626883917068,True,0.6,True,0.7,True,0.7,True,0.5140248167894929,True,0.5088498817455251,True,0.5186108125927348,GMean_Voting_Pred
2,1,0,6,7,1,2,4,1,2.0,21,0.0,0,0.0,0.5,0,0,9.5,1,0.5,False,False,0.033574078331353334,False,0.03716016305685569,False,0.03143364215106812,False,0.3,False,0.4,False,0.1,False,0.4921289695242453,False,0.4927541736492525,False,0.493995981703839,GMean_Voting_Pred
2,5,0,4,7,0,2,2,2,0.0,25,1.0,1,0.944444444,0.666666667,0,0,11.0,1,0.5,True,False,0.0678734440867279,False,0.08454701207829253,False,0.1310410965430898,False,0.0,False,0.0,False,0.0,False,0.4975588023769586,False,0.4967911624814861,False,0.4946252515038008,GMean_Voting_Pred
2,1,0,38,2,1,37,1,2,2.0,2,0.0,0,0.0,0.875,0,0,0.0,1,1.0,False,False,0.08616327489682757,False,0.3919606053093688,False,0.06227255280485423,False,0.4,True,0.7,True,0.7,True,0.5001291775935812,False,0.4977926482289449,True,0.5006042505683169,GMean_Voting_Pred
4,1,0,4,11,0,1,3,4,0.166666667,67,1.0,0,0.0,0.5,0,0,15.25,2,1.0,False,False,0.08496799749826235,False,0.40624976112073735,False,0.06542221427067307,False,0.2,True,0.6,False,0.1,False,0.4991800913971645,False,0.4977937158288313,True,0.5021446756001492,GMean_Voting_Pred
4,1,0,6,4,6,5,2,4,1.333333333,5,0.0,0,0.0,0.5625,0,0,0.0,1,1.0,False,False,0.0612513740884666,False,0.047114086996788325,False,0.051254416676874165,False,0.0,False,0.3,False,0.0,False,0.4918034561865965,False,0.4885392130209684,False,0.4862264669820924,GMean_Voting_Pred
2,1,0,4,4,1,2,2,2,2.0,8,0.0,0,0.0,0.75,0,0,3.0,1,0.5,False,False,0.031339385759628795,False,0.03207135924208147,False,0.03190015359204995,False,0.0,False,0.0,False,0.1,False,0.4908559052660283,False,0.4899457232599125,False,0.493995981703839,GMean_Voting_Pred
2,5,1,9,9,1,2,8,1,2.0,26,0.0,0,0.972222222,0.666666667,1,1,12.0,1,0.5,False,False,0.3591662188922107,False,0.3628837351917785,False,0.036770712483856806,False,0.2,False,0.2,False,0.0,False,0.4931765395966454,False,0.491921671759445,False,0.4925859515229517,GMean_Voting_Pred
21,2,1,15,52,142,1,14,12,0.828571429,292,1.0,1,0.333333333,0.2,1,2,12.57142857,3,1.0,False,False,0.11630131596538772,False,0.07163654947130868,False,0.3928508220896413,False,0.0,False,0.2,False,0.2,False,0.4918081735997484,False,0.4946739295202241,False,0.4961151368684042,GMean_Voting_Pred
2,3,0,7,6,1,0,7,1,2.0,19,0.0,0,0.972222222,0.666666667,1,1,8.5,1,0.5,False,False,0.02650694047266312,False,0.19298506947187685,False,0.022869134657725703,False,0.1,False,0.2,False,0.3,False,0.4884488054247404,False,0.4877888447156937,False,0.4858106877456664,GMean_Voting_Pred
2,1,0,4,4,1,1,3,2,2.0,9,0.0,0,0.0,1.0,0,0,3.5,1,0.5,False,False,0.02494625349527968,False,0.02728761039020698,False,0.030183660633668688,False,0.1,False,0.0,False,0.0,False,0.4929446676726178,False,0.4901390121734245,False,0.493995981703839,GMean_Voting_Pred
8,1,0,7,15,22,3,4,4,0.6190476189999999,100,1.0,1,0.0,0.35416666700000005,0,0,11.125,2,0.875,False,False,0.08292943992566804,False,0.07335572302461929,False,0.3903464460845322,False,0.1,False,0.0,False,0.2,False,0.4907110450946362,False,0.4910790730967175,False,0.4915233107305922,GMean_Voting_Pred
3,3,0,10,25,0,1,10,2,0.0,136,1.0,0,0.945945946,0.5,1,1,44.0,2,1.0,False,False,0.3882968894664205,False,0.05704845563109896,False,0.06025053833926342,False,0.4,False,0.5,False,0.3,False,0.4902401288005182,False,0.49415375036961207,True,0.5012548798194398,GMean_Voting_Pred
4,2,0,7,6,0,2,5,4,0.0,30,1.0,0,0.95,0.45,1,1,6.25,1,0.5,False,False,0.4089131184687569,False,0.3914566335312147,False,0.03910773983307749,True,0.6,False,0.1,False,0.3,False,0.494473620768792,False,0.4906855422352743,False,0.4920031736098047,GMean_Voting_Pred
6,2,0,4,15,7,0,4,4,0.3,71,1.0,0,0.7777777779999999,0.375,1,1,10.5,2,1.0,False,False,0.08855884935700327,False,0.05742298812678966,False,0.04474870531064016,False,0.2,False,0.2,False,0.1,False,0.488404496753217,False,0.488464391243075,False,0.484714822401621,GMean_Voting_Pred
7,1,2,7,23,21,2,5,3,2.0,133,0.0,0,0.0,0.666666667,0,0,18.0,5,1.8571,False,False,0.06436548238152867,False,0.4016371238503878,False,0.41335487786699227,False,0.4,False,0.3,False,0.2,False,0.4942187609015496,False,0.4929240242598021,False,0.4939674354030814,GMean_Voting_Pred
1,1,0,0,1,0,0,0,1,2.0,1,0.0,0,0.0,1.0,0,0,0.0,1,1.0,False,False,0.0353662319981238,False,0.02675801286790751,False,0.03392727976837236,False,0.0,False,0.0,False,0.0,False,0.4713633804526271,False,0.478565411971401,False,0.3069799054893496,GMean_Voting_Pred
3,1,0,10,22,1,1,9,2,0.5,141,1.0,1,0.0,0.666666667,0,0,45.33333333,6,2.0,False,False,0.4053903177922778,False,0.41877342301882103,False,0.08815463440510464,False,0.4,False,0.1,False,0.3,False,0.4888618722916258,False,0.4902129231397128,False,0.4962700012708429,GMean_Voting_Pred
5,3,0,5,7,0,1,4,4,0.0,34,1.0,0,0.75,0.533333333,1,1,5.6,1,0.6,True,False,0.07621985772272398,False,0.051927370626395714,False,0.3832799083984258,False,0.2,False,0.4,False,0.5,False,0.4906981797263952,False,0.4911776962512082,False,0.4976684578047786,GMean_Voting_Pred
16,1,1,11,43,112,7,4,14,0.6,275,1.0,0,0.0,0.4875,0,0,16.0625,1,0.875,True,False,0.4475881854278416,False,0.4123986205505378,False,0.09554418279062744,False,0.4,False,0.4,False,0.1,False,0.4948466074454587,False,0.4943403499198891,False,0.4950099124242544,GMean_Voting_Pred
