wmc,dit,noc,cbo,rfc,lcom,ca,ce,npm,lcom3,loc,dam,moa,mfa,cam,ic,cbm,amc,max_cc,avg_cc,buggy,Accuracy_Voting_Pred,Accuracy_Voting_Pred_Prob,FMeasure_Voting_Pred,FMeasure_Voting_Pred_Prob,GMean_Voting_Pred,GMean_Voting_Pred_Prob,Accuracy_RF_Pred,Accuracy_RF_Pred_Prob,FMeasure_RF_Pred,FMeasure_RF_Pred_Prob,GMean_RF_Pred,GMean_RF_Pred_Prob,Accuracy_Ada_Pred,Accuracy_Ada_Pred_Prob,FMeasure_Ada_Pred,FMeasure_Ada_Pred_Prob,GMean_Ada_Pred,GMean_Ada_Pred_Prob,Function to be selected
24,1,0,12,13,40,12,0,24,0.8787878790000001,172,1.0,0,0.0,0.75,0,0,5.916666667,1,0.8333,False,False,0.16961132031345574,False,0.22296004505364286,False,0.15597378663632586,False,0.0,False,0.2,False,0.3,False,0.004850600309564609,False,0.0027355523003059963,False,0.014064003060374123,Accuracy_RF_Pred
17,6,0,4,45,94,3,3,4,0.875,396,1.0,0,0.963218391,0.308823529,0,0,21.52941176,2,1.2941,False,False,0.000963381333744377,False,0.02045062278198884,False,0.0006415041363464553,False,0.1,False,0.1,False,0.0,False,0.004850600309564609,False,2.844326273265209e-07,False,6.641694765552168e-06,Accuracy_RF_Pred
9,6,0,4,40,20,4,3,3,0.767857143,258,1.0,0,0.981264637,0.5555555560000001,1,1,26.88888889,2,1.3333,False,False,0.3342491340573889,False,0.021293034977945543,False,0.0003282996360520328,False,0.0,False,0.0,False,0.1,True,0.9933356370213464,False,2.475374847047538e-11,False,6.641694765552168e-06,Accuracy_RF_Pred
40,6,0,11,124,648,8,7,4,0.912087912,834,1.0,0,0.916849015,0.166666667,0,0,19.325,8,1.45,False,True,0.562715193316398,False,0.377790206227611,True,0.5557428979721604,False,0.0,False,0.1,False,0.0,False,0.004850600309564609,False,0.0013418180567181925,False,6.641694765552168e-06,Accuracy_RF_Pred
28,1,0,15,84,48,10,14,8,0.768382353,839,0.294117647,6,0.0,0.17857142899999998,0,0,28.35714286,6,1.6154,True,True,0.6931022578388615,False,0.3343416370851329,False,0.1210544660324476,False,0.5,False,0.3,False,0.0,True,0.999995719133804,True,0.9894956764893438,False,0.19375100479928373,Accuracy_RF_Pred
101,6,0,25,231,4776,17,23,5,0.973375,3211,0.9875,2,0.813559322,0.109,1,1,30.0,8,1.6832,True,True,0.6572872694482191,True,0.6658159370207253,True,0.6637406966745673,False,0.5,True,0.6,True,0.6,True,0.9957957946020344,False,0.4661000564842155,True,0.9999927248179789,Accuracy_RF_Pred
5,1,0,1,10,10,1,0,5,1.0,42,1.0,0,0.0,0.9,0,0,6.6,1,0.8,False,False,0.039527770985177686,False,0.02790894014872328,False,0.01553866869225654,False,0.0,False,0.0,False,0.0,False,0.004850600309564609,False,1.0236852713556217e-07,False,6.641694765552168e-06,Accuracy_RF_Pred
8,2,0,7,30,0,3,6,5,0.595238095,170,1.0,6,0.87037037,0.25,1,1,19.5,3,1.375,False,False,0.02546120708595513,True,0.633599771897881,False,0.3831638502116729,False,0.0,False,0.1,False,0.2,False,0.004850600309564609,False,2.634684515747161e-09,True,0.999995352038142,Accuracy_RF_Pred
4,1,0,9,4,1,9,0,2,1.0,20,0.0,0,0.0,1.0,0,0,3.75,0,0.0,False,False,0.10790611337612206,False,0.16768493323963604,False,0.0980454051773826,False,0.0,False,0.1,False,0.2,False,0.004850600309564609,False,0.0005565952003804568,False,6.641694765552168e-06,Accuracy_RF_Pred
53,2,0,14,42,274,11,3,52,0.907407407,460,1.0,0,0.037037037,0.261904762,1,1,7.452830189,3,1.0,True,False,0.3334660166553136,False,0.03398760795558669,False,0.3333334034782049,False,0.2,False,0.3,False,0.2,False,1.1335204608401317e-05,True,0.9795744547039014,True,0.9999927248179789,Accuracy_RF_Pred
3,1,0,3,26,1,0,3,2,0.833333333,197,1.0,0,0.0,0.666666667,0,0,63.66666667,8,4.0,False,False,0.0016166203113030704,False,0.06838245120386978,False,0.02633067929899001,False,0.0,False,0.0,False,0.0,False,0.006299694344482793,False,1.0236852713556217e-07,False,6.641694765552168e-06,Accuracy_RF_Pred
10,1,0,2,16,0,2,0,10,0.740740741,99,1.0,0,0.0,0.5,1,1,8.6,6,1.3,False,False,0.050583214950238715,False,0.024723808537499517,False,0.02785802192391749,False,0.1,False,0.2,False,0.2,False,0.004850600309564609,False,0.0745354924899694,False,6.641694765552168e-06,Accuracy_RF_Pred
2,1,0,3,7,1,0,3,2,2.0,27,0.0,0,0.0,0.5,0,0,12.5,3,1.5,False,False,0.02658369895600056,False,0.2468803213944148,False,0.01813068568754135,False,0.0,False,0.1,False,0.0,False,0.004850600309564609,False,1.0236852713556198e-07,False,6.641694765552168e-06,Accuracy_RF_Pred
4,1,0,1,8,1,1,0,4,2.0,46,0.0,0,0.0,0.5,0,0,10.5,1,0.5,False,False,0.02730608247873637,False,0.04753603779047055,False,0.009791388913531068,False,0.0,False,0.0,False,0.0,False,0.004850600309564611,False,1.0236852713556198e-07,False,6.641694765552168e-06,Accuracy_RF_Pred
