wmc,dit,noc,cbo,rfc,lcom,ca,ce,npm,lcom3,loc,dam,moa,mfa,cam,ic,cbm,amc,max_cc,avg_cc,buggy,Accuracy_Voting_Pred,Accuracy_Voting_Pred_Prob,FMeasure_Voting_Pred,FMeasure_Voting_Pred_Prob,GMean_Voting_Pred,GMean_Voting_Pred_Prob,Accuracy_RF_Pred,Accuracy_RF_Pred_Prob,FMeasure_RF_Pred,FMeasure_RF_Pred_Prob,GMean_RF_Pred,GMean_RF_Pred_Prob,Accuracy_Ada_Pred,Accuracy_Ada_Pred_Prob,FMeasure_Ada_Pred,FMeasure_Ada_Pred_Prob,GMean_Ada_Pred,GMean_Ada_Pred_Prob,Function to be selected
2.0,4.0,0.0,2.0,4.0,1.0,0.0,2.0,2.0,2.0,315.0,0.0,0.0,0.97619,1.0,0,0,156.5,1.0,0.5,True,True,0.9997900862279184,True,0.6671985763052768,True,0.6667150347432722,True,1.0,True,1.0,True,1.0,True,0.7133438357169707,True,0.7379605900903021,True,0.7458594063150077,GMean_Voting_Pred
13.0,4.0,1.0,17.0,52.0,40.0,2.0,15.0,13.0,0.75,380.0,0.5,3.0,0.946903,0.18803399999999998,4,11,27.92307700000001,2.0,1.1538,True,True,1.0,True,0.9999999999999992,True,1.0,True,1.0,True,1.0,True,1.0,True,0.8538947172612041,True,0.8584851590028248,True,0.8901701575352745,GMean_Voting_Pred
14.0,4.0,1.0,4.0,31.0,21.0,2.0,2.0,12.0,0.807692,290.0,0.25,0.0,0.75,0.258929,2,4,19.428570999999998,7.0,1.9286,True,True,0.9999999999965477,True,0.9999999999998864,True,0.9999999999963206,True,1.0,True,1.0,True,1.0,True,0.8484888779324924,True,0.8584851590028248,True,0.8901701575352745,GMean_Voting_Pred
22.0,2.0,0.0,42.0,54.0,199.0,13.0,32.0,20.0,0.571429,466.0,1.0,0.0,0.622642,0.21590900000000002,2,4,20.136364,7.0,1.4091,True,True,1.0,True,1.0,True,1.0,True,1.0,True,1.0,True,1.0,True,0.8484888779324924,True,0.8601910501462678,True,0.8999274304509776,GMean_Voting_Pred
13.0,1.0,0.0,5.0,49.0,64.0,3.0,2.0,0.0,0.916667,699.0,0.833333,0.0,0.0,0.3125,0,0,52.307691999999996,16.0,2.4615,True,True,0.9999990951041071,True,0.9997790845125492,True,0.9999999944137524,True,1.0,True,1.0,True,1.0,True,0.8125112335712743,True,0.7352649919561148,True,0.6554449271393664,GMean_Voting_Pred
7.0,2.0,0.0,3.0,19.0,0.0,0.0,3.0,7.0,0.0,64.0,1.0,1.0,0.684211,0.428571,1,5,8.0,1.0,0.8571,True,True,0.999999982436832,True,0.99999992604564,True,0.9999947150516004,True,1.0,True,1.0,True,1.0,True,0.7248173533176262,True,0.8367850761249134,True,0.9031287756940573,GMean_Voting_Pred
10.0,3.0,4.0,124.0,15.0,27.0,120.0,5.0,10.0,0.9027780000000001,88.0,1.0,2.0,0.8875,0.28,0,0,7.0,1.0,0.9,True,True,1.0,True,1.0,True,1.0,True,1.0,True,1.0,True,1.0,True,0.8571055711101856,True,0.8821536091748133,True,0.8441871169205067,GMean_Voting_Pred
1.0,4.0,0.0,1.0,2.0,0.0,0.0,1.0,1.0,2.0,4.0,0.0,0.0,1.0,1.0,0,0,3.0,0.0,0.0,True,True,0.6416290626844606,True,0.6182136903186858,True,0.6305644992661831,True,1.0,True,1.0,True,1.0,True,0.5626896326150241,True,0.8228981158007436,True,0.8319565328651353,GMean_Voting_Pred
2.0,1.0,0.0,1.0,17.0,1.0,0.0,1.0,2.0,2.0,127.0,1.0,0.0,0.0,0.5,0,0,62.0,6.0,3.0,True,True,0.999968847581858,True,0.6645344763539129,True,0.6607149775370517,True,1.0,True,0.9,True,0.9,True,0.6791773256019654,True,0.715617788284659,True,0.7207461331386305,GMean_Voting_Pred
1.0,6.0,0.0,1.0,2.0,0.0,0.0,1.0,1.0,2.0,6.0,0.0,0.0,1.0,1.0,0,0,5.0,0.0,0.0,True,True,0.6425273613828698,True,0.6251667007471979,True,0.6318252314708278,True,1.0,True,1.0,True,1.0,True,0.5131403205616858,True,0.8226407608810132,True,0.7053338431094962,GMean_Voting_Pred
7.0,6.0,5.0,12.0,15.0,1.0,7.0,6.0,5.0,0.75,76.0,0.5,1.0,0.962406,0.342857,2,5,9.571429,2.0,1.0,True,True,0.9999932101236646,True,0.9999983406200372,True,0.9999853018022056,True,1.0,True,1.0,True,1.0,True,0.7294397189687452,True,0.9237513592417071,True,0.8494929038105121,GMean_Voting_Pred
3.0,3.0,0.0,0.0,4.0,3.0,0.0,0.0,3.0,2.0,6.0,0.0,0.0,0.95,0.833333,0,0,1.0,1.0,0.6667,True,True,0.6672011268877482,True,0.6778458050076784,True,0.6650040785527064,True,1.0,True,1.0,True,1.0,True,0.8187149066900952,True,0.8347675540886401,True,0.8089314273742328,GMean_Voting_Pred
2.0,3.0,0.0,0.0,3.0,1.0,0.0,0.0,2.0,2.0,229.0,0.0,0.0,0.974359,1.0,0,0,113.5,1.0,0.5,True,True,0.9989314386996426,True,0.6659494748472737,True,0.6664985309355703,True,1.0,True,1.0,True,1.0,True,0.8493071382842358,True,0.7379605900903021,True,0.7293840047089103,GMean_Voting_Pred
