wmc,dit,noc,cbo,rfc,lcom,ca,ce,npm,lcom3,loc,dam,moa,mfa,cam,ic,cbm,amc,max_cc,avg_cc,buggy,Accuracy_Voting_Pred,Accuracy_Voting_Pred_Prob,FMeasure_Voting_Pred,FMeasure_Voting_Pred_Prob,GMean_Voting_Pred,GMean_Voting_Pred_Prob,Accuracy_RF_Pred,Accuracy_RF_Pred_Prob,FMeasure_RF_Pred,FMeasure_RF_Pred_Prob,GMean_RF_Pred,GMean_RF_Pred_Prob,Accuracy_Ada_Pred,Accuracy_Ada_Pred_Prob,FMeasure_Ada_Pred,FMeasure_Ada_Pred_Prob,GMean_Ada_Pred,GMean_Ada_Pred_Prob,Function to be selected
15.0,2.0,0.0,7.0,32.0,79.0,4.0,3.0,13.0,0.785714,251.0,0.666667,0.0,0.478261,0.483333,1.0,6.0,15.533333,3.0,1.2,True,True,0.8929108548223487,True,0.7162983651785769,True,0.7727047839083309,True,1.0,True,1.0,True,1.0,True,0.5190338784278321,True,0.509187756860215,True,0.5028712509953536,FMeasure_RF_Pred
20.0,2.0,0.0,6.0,37.0,0.0,1.0,5.0,18.0,0.684211,321.0,0.833333,4.0,0.392857,0.36,1.0,6.0,14.75,2.0,0.9,True,True,0.8992732278361034,True,0.8615462866401264,True,0.7767465571199921,True,1.0,True,1.0,True,0.9,True,0.5304862475823403,True,0.5314120198383131,True,0.5181826714681033,FMeasure_RF_Pred
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,0.030754712458416086,False,0.08187972119113518,False,0.03889096509406769,False,0.0,False,0.1,False,0.0,False,0.3156294967728117,False,0.4560720033494999,False,0.4864550210666096,FMeasure_RF_Pred
10.0,2.0,2.0,5.0,20.0,0.0,2.0,3.0,10.0,0.0,53.0,1.0,1.0,0.64,0.55,1.0,2.0,4.2,1.0,0.9,True,False,0.1993600779088824,True,0.5917575637914426,False,0.2766237651561551,False,0.3,True,0.6,False,0.5,False,0.4969475935720938,False,0.4967838926031102,True,0.5026445019420378,FMeasure_RF_Pred
12.0,2.0,0.0,5.0,22.0,54.0,2.0,3.0,10.0,0.818182,117.0,0.5,0.0,0.55,0.5,1.0,6.0,8.583333,2.0,0.8333,True,True,0.8919232752320344,True,0.6829170463984178,True,0.7871148821232067,True,1.0,True,1.0,True,1.0,True,0.5265230905150383,True,0.5195959870318675,True,0.5198449780667954,FMeasure_RF_Pred
93.0,1.0,0.0,33.0,244.0,0.0,6.0,28.0,79.0,0.925951,1441.0,0.4375,3.0,0.0,0.144928,0.0,0.0,14.322581,18.0,1.6559,True,True,0.5247472769624258,True,0.990936756568534,True,0.6479675159020316,False,0.5,True,0.7,True,0.6,True,0.6788565040615463,False,0.4969307053225973,True,0.5118721536034253,FMeasure_RF_Pred
1.0,1.0,0.0,7.0,1.0,0.0,6.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,False,False,0.033859517091481724,False,0.04738960816789014,False,0.038959071852226385,False,0.0,False,0.0,False,0.0,False,0.4713409674865825,False,0.30579307228804564,False,0.4688308349942807,FMeasure_RF_Pred
20.0,3.0,0.0,34.0,126.0,130.0,3.0,32.0,10.0,1.047118,1170.0,0.019048,2.0,0.55814,0.161538,2.0,7.0,47.0,11.0,2.4,True,True,0.988426647489566,True,0.9825202823601236,True,0.9762270382623184,True,0.7,True,0.8,True,0.6,True,0.570969122008711,True,0.5124767730371111,True,0.5256644370853111,FMeasure_RF_Pred
54.0,1.0,0.0,34.0,183.0,89.0,4.0,30.0,45.0,0.878216,1831.0,0.727273,4.0,0.0,0.14016199999999998,0.0,0.0,32.703703999999995,32.0,2.2963,True,True,0.8204102713978417,True,0.9338403069617996,True,0.8826942624430112,True,0.9,True,0.8,True,1.0,True,0.5054993386083774,True,0.5154510959270575,True,0.5053115842916397,FMeasure_RF_Pred
38.0,2.0,0.0,6.0,52.0,479.0,2.0,4.0,35.0,0.898649,536.0,0.9375,6.0,0.244444,0.335135,1.0,6.0,12.684211,2.0,0.9211,True,True,0.9228777611237436,True,0.6028381612649706,True,0.8831408443827926,True,1.0,True,1.0,True,1.0,True,0.5301221926149042,True,0.528710353728015,True,0.5161104308098186,FMeasure_RF_Pred
27.0,2.0,0.0,7.0,42.0,209.0,3.0,4.0,24.0,0.8461540000000001,372.0,0.9,3.0,0.323529,0.346154,1.0,6.0,12.407407,2.0,0.8889,True,True,0.9029443351505164,True,0.8922079380758822,True,0.8066942334971866,True,1.0,True,0.9,True,1.0,True,0.535048088260986,True,0.5053425364118478,True,0.5196762206850376,FMeasure_RF_Pred
8.0,2.0,0.0,8.0,19.0,0.0,2.0,6.0,6.0,0.8214290000000001,324.0,1.0,6.0,0.3,0.583333,1.0,2.0,38.5,4.0,1.375,False,False,0.22312122863721703,False,0.43974594459402055,False,0.2943734632603175,False,0.3,False,0.5,False,0.3,False,0.4997957949761982,True,0.5408632073623864,True,0.5026726298087224,FMeasure_RF_Pred
4.0,1.0,0.0,5.0,4.0,6.0,4.0,1.0,4.0,2.0,4.0,0.0,0.0,0.0,0.583333,0.0,0.0,0.0,1.0,1.0,False,False,0.035516883895570686,False,0.07313983436068493,False,0.044930627224265385,False,0.0,False,0.0,False,0.0,False,0.4820938465048537,False,0.4806135935543723,False,0.4818384624009481,FMeasure_RF_Pred
12.0,2.0,0.0,7.0,22.0,46.0,4.0,3.0,10.0,0.818182,127.0,0.5,0.0,0.55,0.4,1.0,6.0,9.416667,2.0,1.0,True,True,0.8910436533372741,True,0.710046705631859,True,0.7834806030475642,True,1.0,True,0.9,True,1.0,True,0.5187737152869248,True,0.5103681862759848,True,0.5066766745840072,FMeasure_RF_Pred
4.0,2.0,3.0,6.0,11.0,6.0,4.0,5.0,4.0,2.0,61.0,0.0,0.0,0.916667,0.6875,0.0,0.0,14.25,5.0,1.25,True,False,0.09675853014574848,False,0.13065705968240207,False,0.13527666371742056,False,0.2,False,0.5,False,0.2,True,0.5069784857240672,True,0.5093685401711593,False,0.4948418499118921,FMeasure_RF_Pred
44.0,2.0,0.0,6.0,61.0,312.0,1.0,5.0,42.0,0.8604649999999999,933.0,0.944444,8.0,0.211538,0.327273,1.0,6.0,19.795455,2.0,0.9545,True,True,0.9417216517018836,True,0.9543928476874032,True,0.9171144390760244,True,1.0,True,1.0,True,0.9,True,0.5273665658749866,True,0.526764569164586,True,0.5074878420507342,FMeasure_RF_Pred
6.0,1.0,2.0,5.0,13.0,0.0,2.0,3.0,4.0,0.5,107.0,1.0,2.0,0.0,0.458333,0.0,0.0,16.5,3.0,1.1667,False,False,0.06477594312030288,False,0.04812950341626921,False,0.06645686530865719,False,0.1,False,0.1,True,0.6,True,0.50038980249572,False,0.4931419964117202,False,0.4979437516187538,FMeasure_RF_Pred
12.0,2.0,0.0,5.0,22.0,54.0,2.0,3.0,10.0,0.818182,117.0,0.5,0.0,0.55,0.5,1.0,6.0,8.583333,2.0,0.8333,True,True,0.8919232752320344,True,0.6829170463984178,True,0.7871148821232067,True,1.0,True,1.0,True,1.0,True,0.5265230905150383,True,0.5195959870318675,True,0.5198449780667954,FMeasure_RF_Pred
19.0,2.0,0.0,6.0,38.0,21.0,2.0,5.0,18.0,0.685185,284.0,0.833333,2.0,0.304348,0.225564,1.0,2.0,13.631579,3.0,0.9474,True,True,0.6322153644482583,True,0.7863520382052949,True,0.7345934308637805,False,0.4,True,1.0,True,0.8,True,0.5037115291679767,False,0.4943579429055954,True,0.5083646414062698,FMeasure_RF_Pred
11.0,2.0,0.0,5.0,25.0,43.0,2.0,3.0,9.0,0.8,182.0,0.0,0.0,0.578947,0.418182,1.0,6.0,15.363635999999998,2.0,1.0909,True,True,0.8964869737556308,True,0.6858100627966133,False,0.4596161187584243,True,1.0,True,0.8,True,0.7,True,0.5239466212750696,True,0.5160462804938765,True,0.5169552310266895,FMeasure_RF_Pred
15.0,1.0,132.0,155.0,23.0,105.0,155.0,0.0,12.0,2.0,84.0,0.0,0.0,0.0,0.483333,0.0,0.0,4.6,1.0,0.8,True,True,0.65888602471364,False,0.35269028578664513,True,0.6935751214688044,False,0.4,False,0.3,False,0.3,True,0.5034552245242605,False,0.4917743172938919,True,0.5005035624162689,FMeasure_RF_Pred
13.0,2.0,0.0,4.0,27.0,46.0,1.0,3.0,11.0,0.777778,201.0,0.333333,0.0,0.52381,0.333333,1.0,6.0,14.230769,2.0,1.0769,True,True,0.9084901390230496,True,0.7351963827388808,True,0.803793437166095,True,1.0,True,0.7,True,0.8,True,0.5233718044499059,True,0.5071666617676582,True,0.5118798202946235,FMeasure_RF_Pred
11.0,1.0,0.0,2.0,24.0,53.0,1.0,2.0,6.0,1.033333,241.0,1.0,0.0,0.0,0.157143,0.0,0.0,20.636364,4.0,1.6364,False,False,0.04245580212711792,False,0.06925747528538098,False,0.3931414126379831,True,0.6,False,0.4,True,0.6,False,0.4961600104155897,False,0.4924148516539743,False,0.4952701833209867,FMeasure_RF_Pred
12.0,2.0,0.0,5.0,22.0,46.0,2.0,3.0,10.0,0.818182,128.0,0.5,0.0,0.55,0.4,1.0,6.0,9.5,2.0,1.0,True,True,0.8931841218250532,True,0.7146830470187551,True,0.7867872048116227,True,1.0,True,1.0,True,1.0,True,0.5239466212750696,True,0.5176671914294234,True,0.5143543608904434,FMeasure_RF_Pred
12.0,1.0,2.0,15.0,13.0,42.0,15.0,0.0,12.0,0.818182,62.0,0.0,0.0,0.0,0.708333,0.0,0.0,3.833333,1.0,0.8333,False,False,0.11854965663601157,False,0.4220390965095553,False,0.15112125051958222,False,0.1,False,0.3,False,0.3,False,0.4974963211044228,False,0.4937053876165472,True,0.5024102422183252,FMeasure_RF_Pred
21.0,1.0,0.0,6.0,44.0,0.0,5.0,1.0,20.0,0.976667,153.0,0.13333299999999998,1.0,0.0,0.25396799999999997,0.0,0.0,5.571429,1.0,0.9524,True,False,0.10474043076891049,False,0.16718785812982062,False,0.17810745939684128,False,0.2,False,0.2,False,0.2,False,0.4925136354940253,False,0.4764931370955456,False,0.4955498002397906,FMeasure_RF_Pred
4.0,1.0,0.0,6.0,4.0,6.0,6.0,0.0,4.0,2.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,False,False,0.034924448832606904,False,0.0554603088974872,False,0.04434824531017832,False,0.0,False,0.0,False,0.0,False,0.4785824642410894,False,0.4894169928091635,False,0.4818384624009481,FMeasure_RF_Pred
6.0,1.0,0.0,5.0,25.0,7.0,2.0,3.0,4.0,0.75,230.0,1.0,0.0,0.0,0.55,0.0,0.0,36.666667,9.0,2.0,True,False,0.05543325775465517,False,0.3847026233408903,False,0.40034876372604494,True,0.7,True,0.6,True,0.6,False,0.4990049514418526,True,0.5041578660576244,True,0.5007882076777935,FMeasure_RF_Pred
1.0,3.0,0.0,4.0,2.0,0.0,3.0,1.0,1.0,2.0,13.0,0.0,0.0,1.0,1.0,0.0,0.0,7.0,0.0,0.0,False,False,0.14277083946193544,False,0.1674659284621932,False,0.1308603895767463,False,0.2,False,0.0,False,0.2,False,0.4850003862444021,False,0.4913850084555417,False,0.4689870698572896,FMeasure_RF_Pred
4.0,1.0,0.0,2.0,18.0,0.0,1.0,1.0,4.0,0.222222,129.0,1.0,1.0,0.0,0.4375,1.0,1.0,30.5,6.0,2.5,False,False,0.07654333756809475,False,0.12141979729253805,False,0.15889826711433325,False,0.0,False,0.0,False,0.0,False,0.4790040479039721,False,0.4858863072694806,False,0.4863326846767757,FMeasure_RF_Pred
12.0,2.0,0.0,5.0,24.0,46.0,1.0,4.0,10.0,0.818182,141.0,0.5,0.0,0.55,0.5,1.0,6.0,10.583333,2.0,0.8333,True,True,0.8934338626554347,True,0.686117042125251,True,0.7892137761784578,True,1.0,True,1.0,True,1.0,True,0.5261621340170752,True,0.5171702907710796,True,0.5199094634186933,FMeasure_RF_Pred
9.0,2.0,0.0,4.0,13.0,36.0,2.0,2.0,9.0,1.125,62.0,0.0,0.0,0.3,0.333333,0.0,0.0,5.6666669999999995,1.0,0.7778,True,True,0.5048513946291463,True,0.5338100887736267,True,0.5015458460282518,True,1.0,True,1.0,True,1.0,True,0.5172505222963794,True,0.5115822672022357,True,0.5137589031593562,FMeasure_RF_Pred
12.0,2.0,0.0,10.0,23.0,6.0,3.0,7.0,12.0,0.6727270000000001,154.0,0.0,0.0,0.592593,0.31666700000000003,1.0,1.0,11.416667,2.0,1.0,True,False,0.26166622392677324,True,0.7147597591016566,True,0.7979412101733003,False,0.5,True,0.7,True,0.7,False,0.4890992783194418,False,0.4983154687215453,True,0.5068924553865163,FMeasure_RF_Pred
5.0,2.0,0.0,3.0,20.0,0.0,0.0,3.0,4.0,0.5,138.0,1.0,0.0,0.8888889999999999,0.5,1.0,1.0,26.2,12.0,4.8,False,False,0.2356375353703613,False,0.2485846551213566,False,0.4651798205251239,False,0.2,False,0.0,False,0.2,False,0.4868195486396888,True,0.5026177952300728,False,0.490815574217716,FMeasure_RF_Pred
15.0,2.0,0.0,7.0,33.0,43.0,1.0,6.0,15.0,0.833333,258.0,0.666667,0.0,0.575758,0.333333,1.0,5.0,15.8,2.0,1.0,False,True,0.5049419050192923,False,0.4421904786679224,False,0.4665972874663774,False,0.0,False,0.0,False,0.2,True,0.5006343302499559,True,0.5047670609438435,True,0.5059617102611963,FMeasure_RF_Pred
6.0,1.0,0.0,1.0,27.0,15.0,1.0,0.0,5.0,2.0,264.0,0.0,0.0,0.0,0.291667,0.0,0.0,43.0,1.0,0.8333,False,False,0.37400701989947854,False,0.4345565222298045,False,0.06234023827277116,True,0.7,False,0.4,False,0.5,True,0.5016787365636307,False,0.4972977307325086,True,0.5072369197256648,FMeasure_RF_Pred
7.0,1.0,0.0,7.0,30.0,0.0,4.0,3.0,4.0,0.333333,212.0,0.0,1.0,0.0,0.47618999999999995,0.0,0.0,29.0,7.0,2.1429,False,True,0.5128083401912801,False,0.4117415156635292,True,0.5127996033927761,True,0.8,False,0.4,True,0.7,False,0.4972522219334366,False,0.4974184351829928,False,0.49792619540783795,FMeasure_RF_Pred
5.0,3.0,0.0,2.0,8.0,10.0,1.0,1.0,4.0,1.25,26.0,0.0,0.0,0.923077,0.5,1.0,2.0,4.0,1.0,0.4,True,True,0.7675811323750118,True,0.8411582504405476,True,0.7638498354198733,True,1.0,True,1.0,True,1.0,True,0.5080030866275901,True,0.5024172824511542,True,0.5163296295880906,FMeasure_RF_Pred
16.0,1.0,0.0,2.0,30.0,88.0,1.0,1.0,14.0,0.683333,250.0,0.0,1.0,0.0,0.21875,0.0,0.0,14.375,4.0,1.125,False,False,0.4799308257706138,False,0.4724662204388062,False,0.19221540977658944,True,0.7,False,0.4,True,0.6,False,0.4992010637861792,False,0.4829383970045814,True,0.5058877088875439,FMeasure_RF_Pred
85.0,3.0,0.0,0.0,181.0,0.0,0.0,0.0,85.0,0.5,2890.0,0.5,0.0,0.514451,0.075456,2.0,20.0,32.976471000000004,1.0,0.9882,True,True,0.9999852426357466,True,0.6666387460140911,True,0.6658094344686319,True,0.7,False,0.5,True,0.6,False,0.33722415343178624,True,0.5123874435738689,True,0.5108558291869585,FMeasure_RF_Pred
10.0,1.0,2.0,12.0,12.0,3.0,11.0,1.0,10.0,0.333333,69.0,1.0,0.0,0.0,0.34,0.0,0.0,5.8,2.0,1.0,False,False,0.06674152141752826,False,0.06933438720319622,False,0.07389040916917193,False,0.1,False,0.0,False,0.1,False,0.4652201899588707,False,0.4700815084857687,False,0.4728128257094689,FMeasure_RF_Pred
18.0,2.0,0.0,5.0,28.0,111.0,2.0,3.0,16.0,0.776471,231.0,0.8,0.0,0.423077,0.458333,1.0,6.0,11.555556,2.0,0.8889,True,True,0.8195813188866916,True,0.7284877925543984,True,0.7352000480005504,True,1.0,True,0.9,True,1.0,True,0.5324105251584595,True,0.5127119999852665,True,0.520609882449516,FMeasure_RF_Pred
16.0,1.0,0.0,3.0,17.0,78.0,2.0,1.0,16.0,0.533333,172.0,1.0,0.0,0.0,0.291667,0.0,0.0,9.5,9.0,1.625,False,False,0.06623628943356004,False,0.11111931955295208,False,0.08590074304727477,False,0.3,False,0.1,False,0.4,False,0.4970143638426261,False,0.4918120131708257,False,0.4945240477933706,FMeasure_RF_Pred
14.0,2.0,0.0,7.0,26.0,57.0,3.0,4.0,12.0,0.769231,195.0,0.666667,0.0,0.5,0.482143,1.0,6.0,12.714286,2.0,0.8571,True,True,0.8091046806413543,True,0.6679915253110492,True,0.7391561602113796,True,1.0,True,1.0,True,0.9,True,0.5271538069150964,True,0.5044932742669593,True,0.5120498362268324,FMeasure_RF_Pred
25.0,2.0,0.0,11.0,41.0,258.0,7.0,4.0,23.0,0.758333,389.0,0.8,0.0,0.333333,0.257143,1.0,6.0,14.36,7.0,1.76,True,True,0.8839283942716479,True,0.8753625291683932,True,0.7991114628871472,True,0.9,True,0.9,True,0.7,True,0.5377513651319318,True,0.5065945007387125,True,0.5168295112148067,FMeasure_RF_Pred
4.0,1.0,1.0,10.0,26.0,4.0,3.0,7.0,2.0,0.833333,193.0,1.0,0.0,0.0,0.416667,0.0,0.0,46.75,6.0,2.0,True,False,0.3730879713283653,False,0.04150801017607734,False,0.04974164151150645,True,0.6,False,0.2,True,0.6,True,0.500088324630133,False,0.4790204667343241,False,0.4867997088237481,FMeasure_RF_Pred
9.0,2.0,0.0,7.0,41.0,4.0,1.0,6.0,8.0,0.875,302.0,0.5,0.0,0.730769,0.35,1.0,5.0,32.111111,4.0,1.3333,True,True,0.7417394875836839,True,0.6761991904751773,True,0.7873279728109616,False,0.4,True,0.9,True,0.8,False,0.4903271260601708,True,0.514074986474335,True,0.5037640329722554,FMeasure_RF_Pred
2.0,1.0,0.0,3.0,4.0,0.0,1.0,3.0,2.0,0.0,14.0,0.0,1.0,0.0,0.666667,0.0,0.0,5.5,1.0,0.5,False,False,0.1964988628516998,False,0.05452830941278117,True,0.5196941140334884,False,0.3,False,0.0,False,0.4,False,0.3236997811557236,False,0.3206116484376799,False,0.3243587240327722,FMeasure_RF_Pred
11.0,2.0,0.0,4.0,16.0,55.0,2.0,3.0,11.0,1.1,96.0,0.333333,0.0,0.25,0.272727,0.0,0.0,7.454544999999999,1.0,0.8182,True,False,0.476600754196705,True,0.5393010359364279,False,0.4741207912681159,True,0.9,True,0.8,True,0.7,True,0.5152441373573511,True,0.5130140891881441,True,0.5175526280037276,FMeasure_RF_Pred
6.0,1.0,4.0,20.0,28.0,15.0,5.0,19.0,3.0,2.0,191.0,0.0,0.0,0.0,0.333333,0.0,0.0,30.833333000000003,6.0,2.3333,True,False,0.04495119004483552,False,0.4185675763150223,False,0.04576823049971899,False,0.5,False,0.3,False,0.2,False,0.4915940975735693,False,0.4844789144375804,False,0.4893316354371331,FMeasure_RF_Pred
15.0,2.0,0.0,8.0,34.0,87.0,3.0,5.0,12.0,0.8714290000000001,230.0,0.8,0.0,0.478261,0.516667,1.0,5.0,14.0,2.0,1.0,True,True,0.7097364617012273,True,0.6374813116683641,True,0.7067979910356256,False,0.5,True,1.0,True,0.8,False,0.4962701695119012,True,0.5076206484282827,True,0.5003775200042538,FMeasure_RF_Pred
17.0,2.0,0.0,8.0,41.0,66.0,4.0,4.0,15.0,0.85,319.0,0.4,0.0,0.44,0.313725,1.0,6.0,17.470588,3.0,1.2353,True,True,0.8547507160238453,False,0.4352718795915436,False,0.4503655650877112,True,0.9,True,0.7,True,0.6,True,0.5301477421793921,True,0.5100950100142129,True,0.5063254160796977,FMeasure_RF_Pred
7.0,2.0,0.0,2.0,8.0,21.0,1.0,2.0,7.0,1.166667,32.0,0.5,0.0,0.583333,0.428571,1.0,2.0,3.285714,1.0,0.7143,True,False,0.4814126072639923,False,0.3111503012789333,True,0.6641464213735117,True,0.7,True,1.0,True,0.8,True,0.5050317517771779,False,0.4991109433088444,True,0.5114958647702406,FMeasure_RF_Pred
17.0,2.0,2.0,7.0,44.0,106.0,4.0,4.0,15.0,0.760417,483.0,0.5,0.0,0.458333,0.48529399999999995,1.0,6.0,27.058824,5.0,1.5294,True,True,0.8958758319802879,True,0.7631614897127849,True,0.8106478989418174,True,0.7,True,1.0,True,0.6,True,0.5359336946280907,True,0.5209424675254929,True,0.5066653024976632,FMeasure_RF_Pred
10.0,2.0,0.0,5.0,19.0,5.0,2.0,3.0,8.0,0.740741,223.0,1.0,0.0,0.3,0.228571,1.0,2.0,21.0,3.0,1.2,False,False,0.4795212106596297,False,0.2557080964191915,False,0.2382556201826591,False,0.1,False,0.2,False,0.1,False,0.4901711626600272,False,0.495755675712341,False,0.4955106894612478,FMeasure_RF_Pred
2.0,1.0,0.0,10.0,20.0,1.0,1.0,9.0,2.0,2.0,175.0,0.0,0.0,0.0,0.625,0.0,0.0,86.5,12.0,6.0,False,False,0.04998902320116955,False,0.397915576150843,False,0.04209870056908308,False,0.2,False,0.5,False,0.1,False,0.4983048709062389,True,0.5009596408182109,False,0.4946291452562113,FMeasure_RF_Pred
12.0,2.0,0.0,5.0,22.0,46.0,2.0,3.0,10.0,0.818182,128.0,0.0,0.0,0.55,0.4,1.0,6.0,9.5,2.0,1.0,True,True,0.8100014015371633,True,0.6750547757130425,True,0.7654105009604778,True,1.0,True,1.0,True,1.0,True,0.5300232828545947,True,0.5180693504771918,True,0.5175157235799491,FMeasure_RF_Pred
0.0,1.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,0.024540710619590025,False,0.08152524427649263,False,0.03324282621948764,False,0.0,False,0.0,False,0.0,False,0.3272806274195883,False,0.26568184537401235,False,0.3273042447260879,FMeasure_RF_Pred
