wmc,dit,noc,cbo,rfc,lcom,ca,ce,npm,lcom3,loc,dam,moa,mfa,cam,ic,cbm,amc,max_cc,avg_cc,buggy,Accuracy_Voting_Pred,Accuracy_Voting_Pred_Prob,FMeasure_Voting_Pred,FMeasure_Voting_Pred_Prob,GMean_Voting_Pred,GMean_Voting_Pred_Prob,Accuracy_RF_Pred,Accuracy_RF_Pred_Prob,FMeasure_RF_Pred,FMeasure_RF_Pred_Prob,GMean_RF_Pred,GMean_RF_Pred_Prob,Accuracy_Ada_Pred,Accuracy_Ada_Pred_Prob,FMeasure_Ada_Pred,FMeasure_Ada_Pred_Prob,GMean_Ada_Pred,GMean_Ada_Pred_Prob,Function to be selected
3.0,1.0,1.0,1.0,4.0,3.0,1.0,0.0,3.0,1.0,14.0,1.0,0.0,0.0,0.666667,0.0,0.0,3.0,1.0,0.6667,False,False,0.07788658340955808,False,0.09351176781695214,False,0.05921910984893512,False,0.0,False,0.0,False,0.0,False,0.005092799330318735,False,0.00497019904016844,False,9.276072374903151e-06,Accuracy_Voting_Pred
8.0,6.0,0.0,7.0,46.0,18.0,5.0,5.0,3.0,0.693878,227.0,1.0,2.0,0.986301,0.325,0.0,0.0,26.5,1.0,0.75,True,True,0.9974626779590876,True,0.9540706503402142,True,0.9943496837787092,True,1.0,True,1.0,True,0.9,True,0.994935011042876,True,0.9999249306559798,True,0.9999999999999988,Accuracy_Voting_Pred
4.0,1.0,0.0,8.0,41.0,0.0,2.0,6.0,1.0,0.333333,355.0,1.0,1.0,0.0,0.625,0.0,0.0,85.5,5.0,2.0,True,True,0.93938244985144,True,0.9329251569582064,True,0.6666667097224481,True,0.6,False,0.5,True,0.8,True,0.9586743944479256,True,0.9999247142449093,True,0.9999893177158344,Accuracy_Voting_Pred
2.0,2.0,0.0,2.0,15.0,0.0,1.0,1.0,2.0,0.0,103.0,0.0,0.0,0.666667,0.75,1.0,1.0,50.0,2.0,1.0,False,False,0.02726986342829804,False,0.0937795636408686,False,0.017795957726769347,False,0.0,False,0.1,False,0.1,False,2.0016426449789404e-05,False,0.004970199040169653,False,5.22447613796901e-06,Accuracy_Voting_Pred
7.0,6.0,0.0,4.0,40.0,21.0,4.0,3.0,2.0,0.833333,251.0,1.0,0.0,0.986301,0.314286,0.0,0.0,33.714286,1.0,0.8571,True,True,0.9999376747262604,True,0.8355941294922692,True,0.9997947361251668,True,0.9,False,0.5,True,0.7,True,0.9999870987867802,True,0.9947974404795906,True,0.9999904534681062,Accuracy_Voting_Pred
7.0,1.0,0.0,18.0,57.0,0.0,1.0,17.0,7.0,0.5,639.0,1.0,1.0,0.0,0.571429,0.0,0.0,90.0,3.0,1.5714,True,True,0.9999990646471963,True,0.9860943743900196,True,0.999999981346406,True,0.8,True,0.6,True,0.9,True,0.9999950481490248,True,0.8429720924853888,True,0.9999950481490248,Accuracy_Voting_Pred
8.0,6.0,0.0,4.0,52.0,18.0,3.0,3.0,1.0,0.532967,764.0,0.961538,1.0,0.984055,0.5,0.0,0.0,91.25,7.0,1.625,True,True,0.6666666665430543,True,0.790573272562249,True,0.9999999999992664,False,0.5,True,0.6,False,0.5,True,0.999991038928716,True,0.9735902876509926,True,0.99999113504278,Accuracy_Voting_Pred
8.0,6.0,0.0,6.0,65.0,8.0,4.0,5.0,1.0,0.728571,432.0,0.9,1.0,0.984055,0.583333,0.0,0.0,51.75,1.0,0.875,False,True,0.999779817703975,True,0.9992540838901446,True,0.999999999999986,True,1.0,True,1.0,True,1.0,True,0.9999999999999998,True,0.9999999999999998,True,0.9999999999999998,Accuracy_Voting_Pred
3.100473,3.037199,0.0,2.658867,19.528876,1.763681,1.159578,1.554072,1.178099,0.5811810000000001,86.279258,1.0,0.0,0.8585010000000001,0.5767899999999999,0.0,0.0,20.889023,1.752055,0.820426,False,False,0.005214095314610832,False,0.2766641004996373,False,0.004603847572480244,False,0.1,False,0.0,False,0.0,False,8.783672224254441e-06,False,0.004970199040167223,False,9.27607237490316e-06,Accuracy_Voting_Pred
2.805228,1.0,0.523135,0.743984,3.142023,1.963457,0.544555,0.0,2.204914,1.0,19.70705,1.0,0.0,0.0,0.704967,0.0,0.0,5.7246559999999995,1.0,0.572016,False,False,0.0571013509947599,False,0.09391814506974888,False,0.049671571760549975,False,0.1,False,0.0,False,0.0,False,0.005092799330318735,False,0.004970199040167072,False,9.276072374903151e-06,Accuracy_Voting_Pred
2.958442,4.450998,0.0,2.887179,21.169584,0.048707,1.413752,1.037785,1.265155,0.42473599999999995,101.176433,0.709268,0.0,0.933189,0.6592180000000001,0.277937,0.340915,28.524345,1.11667,0.784208,False,False,0.0006453553034938839,False,0.06979446647818392,False,0.0017508172226094517,False,0.0,False,0.0,False,0.1,False,8.783672224254441e-06,False,0.004970199040167056,False,5.224476137969005e-06,Accuracy_Voting_Pred
3.0,1.0,0.790507,1.172649,7.842667999999999,1.889063,1.0,0.789191,3.0,0.897682,27.765109999999996,1.0,0.0,0.0,0.666667,0.0,0.0,14.687453,1.017521,1.087451,False,False,0.017471566614918475,False,0.18872461759766504,False,0.00739264304658861,False,0.0,False,0.0,False,0.0,False,2.005275856630724e-05,False,0.004970199040169084,False,9.276072374903151e-06,Accuracy_Voting_Pred
2.910566,1.695764,0.808241,1.572648,14.393660999999998,0.418841,1.0,0.052739999999999995,2.509387,0.654316,40.008632,0.265903,0.0,0.272753,0.726333,0.474209,0.741008,36.79916400000001,1.357618,0.882232,False,False,0.0016203135539856767,False,0.07135334812917314,False,0.00021139105092880244,False,0.0,False,0.1,False,0.0,False,2.0016426449789404e-05,False,0.004970199040167223,False,5.22447613796901e-06,Accuracy_Voting_Pred
3.751796,4.230884,0.0,4.831626,17.672097,2.790253,2.730302,3.4967669999999997,1.5425870000000002,0.561755,109.22503,0.90437,0.5423,0.135357,0.6584939999999999,0.0,0.0,38.740789,2.998367,0.90337,False,False,0.11230593624969389,True,0.8415070201522669,False,0.35614170992882416,False,0.1,False,0.3,False,0.4,False,4.153373998318059e-05,True,0.5924406498966835,False,1.1290025844706827e-05,Accuracy_Voting_Pred
