wmc,dit,noc,cbo,rfc,lcom,ca,ce,npm,lcom3,loc,dam,moa,mfa,cam,ic,cbm,amc,max_cc,avg_cc,buggy,Accuracy_Voting_Pred,Accuracy_Voting_Pred_Prob,FMeasure_Voting_Pred,FMeasure_Voting_Pred_Prob,GMean_Voting_Pred,GMean_Voting_Pred_Prob,Accuracy_RF_Pred,Accuracy_RF_Pred_Prob,FMeasure_RF_Pred,FMeasure_RF_Pred_Prob,GMean_RF_Pred,GMean_RF_Pred_Prob,Accuracy_Ada_Pred,Accuracy_Ada_Pred_Prob,FMeasure_Ada_Pred,FMeasure_Ada_Pred_Prob,GMean_Ada_Pred,GMean_Ada_Pred_Prob,Function to be selected,PredictedTechnique,DSF_Prediction,DSF_Pred_Prob
4,5,0,3,9,0,0,3,4,0.333333333,38,1.0,0,0.931818182,0.625,2,2,8.25,1,0.75,False,False,0.32432699970090634,False,0.015072005918153969,False,0.014062404534982509,False,0.0,False,0.0,False,0.0,False,0.1181843879600847,False,0.17151599254658734,False,0.17159261931223113,GMean_Voting_Pred,GMean_Voting_Pred,False,0.0
3,4,7,10,4,3,7,3,3,1.0,16,1.0,2,0.9523809520000001,0.5555555560000001,0,0,3.666666667,1,0.6667,False,False,0.0007989528513608563,False,0.0003630061686251276,False,0.004152989722445829,False,0.0,False,0.0,False,0.0,False,0.17705353597714707,False,0.1715159925465873,False,0.02991170275584412,GMean_Voting_Pred,GMean_Voting_Pred,False,0.0
18,3,7,21,47,153,10,14,2,2.0,296,0.0,0,0.433333333,0.255555556,0,0,15.44444444,5,1.4444,False,False,0.0016944266170230268,True,0.6707090122922619,False,0.0013556760652538127,True,0.6,True,0.8,True,0.8,True,0.5820269622484486,True,0.8254910317847514,True,0.5904613953486689,GMean_Voting_Pred,GMean_Voting_Pred,False,2.168477361420292e-06
4,5,0,3,9,0,0,3,4,0.333333333,38,1.0,0,0.933333333,0.625,2,2,8.25,1,0.75,False,False,0.3243269996113195,False,0.015068202633799703,False,0.01406240453842697,False,0.0,False,0.0,False,0.0,False,0.11818438796008475,False,0.17151599254658734,False,0.17159261931223116,GMean_Voting_Pred,GMean_Voting_Pred,False,0.0
2,4,0,1,4,1,0,1,2,2.0,8,0.0,0,0.975609756,1.0,1,1,3.0,1,0.5,False,False,0.014142905761140712,False,0.017070681003216997,False,0.016474339297010174,False,0.0,False,0.0,False,0.0,False,0.25862934383761305,False,0.2963225695965079,False,0.0115159459020928,GMean_Voting_Pred,GMean_Voting_Pred,False,0.0
1,2,0,1,2,0,0,1,1,2.0,4,0.0,0,1.0,1.0,0,0,3.0,0,0.0,False,False,0.017242330141028387,False,0.015031222458108447,False,0.013543041817666315,False,0.0,False,0.0,False,0.0,False,0.258629343837613,False,0.29632256959650777,False,0.011515945902092805,GMean_Voting_Pred,GMean_Voting_Pred,False,0.0
7,5,0,4,14,9,0,4,7,0.666666667,58,1.0,0,0.872340426,0.642857143,1,1,7.0,2,1.0,False,False,0.35768074212304285,False,0.017543518510042933,False,0.022759828953653333,False,0.0,False,0.0,False,0.1,False,0.3293320185067269,False,0.10538414354685664,False,0.18200618344832512,GMean_Voting_Pred,GMean_Voting_Pred,False,0.0
1,4,0,1,2,0,0,1,1,2.0,4,0.0,0,1.0,1.0,0,0,3.0,0,0.0,False,False,0.017242331701862745,False,0.015031222486144413,False,0.013543041817665129,False,0.0,False,0.0,False,0.0,False,0.25862934383761305,False,0.29632256959650777,False,0.0115159459020928,GMean_Voting_Pred,GMean_Voting_Pred,False,0.0
11,2,0,9,12,45,6,3,11,0.9,54,0.8,1,0.444444444,0.363636364,0,0,3.454545455,1,0.9091,False,True,0.6729657968530495,False,0.09590977264091044,False,0.04043477660746992,False,0.3,False,0.0,False,0.0,False,0.295289384361146,False,0.07445689390137933,False,0.07905519650293864,GMean_Voting_Pred,GMean_Voting_Pred,False,0.0
14,1,0,13,38,33,9,4,14,0.576923077,209,1.0,2,0.0,0.258928571,0,0,13.78571429,6,1.7143,False,False,0.2347515350188329,False,0.18720861357973986,False,0.028315103201033462,False,0.5,False,0.3,False,0.4,False,0.4526264440236831,False,0.2565308842297223,False,0.2784974025647433,GMean_Voting_Pred,GMean_Voting_Pred,False,0.0
0,1,0,1,0,0,1,0,0,2.0,6,0.0,0,0.0,0.0,0,0,0.0,0,0.0,False,False,0.009881073286804666,False,0.03983173723056481,False,0.03892396447715074,False,0.0,False,0.0,False,0.0,False,0.258629343837613,False,0.19271568957449056,False,0.08250002546462408,GMean_Voting_Pred,GMean_Voting_Pred,False,0.0
2,4,3,5,3,1,3,2,2,1.0,10,1.0,1,0.975609756,0.75,0,0,3.5,1,0.5,False,False,0.004915469947595214,False,0.0021993623183028106,False,0.006601256464423385,False,0.0,False,0.0,False,0.0,False,0.14729977199280522,False,0.17151599254658734,False,0.02991170275584408,GMean_Voting_Pred,GMean_Voting_Pred,False,0.0
3,2,0,8,4,1,6,2,3,0.5,14,1.0,0,0.8,0.666666667,0,0,3.333333333,1,0.6667,False,False,0.14972007502156245,False,0.0007796929926342507,False,0.005186040286288626,False,0.0,False,0.0,False,0.0,False,0.19246358954374024,False,0.1053841435468566,False,0.02991170274632908,GMean_Voting_Pred,GMean_Voting_Pred,False,0.0
1,2,0,2,2,0,1,1,1,2.0,4,0.0,0,1.0,1.0,0,0,3.0,0,0.0,False,False,0.014468655885356474,False,0.010324524044808785,False,0.01126428794504002,False,0.0,False,0.0,False,0.0,False,0.2586293438376131,False,0.29632256959650777,False,0.012109491364557304,GMean_Voting_Pred,GMean_Voting_Pred,False,0.0
4,5,0,2,9,0,0,2,4,0.0,30,1.0,0,0.931818182,0.625,1,1,6.25,1,0.75,False,True,0.6851479900608753,False,0.02399486765154692,False,0.3507929450831284,False,0.1,False,0.0,False,0.0,False,0.3858520066008488,False,0.3124872642997535,False,0.16129635862612793,GMean_Voting_Pred,GMean_Voting_Pred,False,0.0
7,1,0,6,13,0,4,2,7,0.166666667,39,1.0,1,0.0,0.342857143,0,0,4.428571429,1,0.8571,False,False,0.3388254029414271,False,0.014586495736715424,False,0.02508373422649508,False,0.0,False,0.2,False,0.0,False,0.29583276393995234,False,0.09964319783191393,False,0.274847801664245,GMean_Voting_Pred,GMean_Voting_Pred,False,0.0
21,1,0,14,48,110,8,6,21,0.75,181,1.0,3,0.0,0.206349206,0,0,7.476190476,3,1.1429,True,False,0.3339400683492899,False,0.33953696696143343,False,0.3336763163481025,False,0.3,False,0.5,True,0.6,False,0.2562052842195517,False,0.42454448081640267,True,0.5548423909306838,GMean_Voting_Pred,GMean_Voting_Pred,False,0.0
1,2,0,1,2,0,0,1,1,2.0,4,0.0,0,1.0,1.0,0,0,3.0,0,0.0,False,False,0.017235931606505897,False,0.015031222448840259,False,0.013543041817666928,False,0.0,False,0.0,False,0.0,False,0.2586293438376131,False,0.2963225695965079,False,0.011515945903933969,GMean_Voting_Pred,GMean_Voting_Pred,False,0.0
8,1,0,4,17,28,3,1,8,2.0,88,0.0,0,0.0,0.1875,0,0,10.0,2,1.625,False,False,0.269873318702839,False,0.10366289179319348,False,0.40062937640310586,False,0.1,False,0.1,False,0.2,True,0.5613002461815535,False,0.2414951667488381,True,0.7797543657588227,GMean_Voting_Pred,GMean_Voting_Pred,False,0.0
8,4,0,6,16,28,1,5,8,2.0,47,0.0,0,0.810810811,0.333333333,0,0,4.875,1,0.875,False,False,0.2309632049083468,False,0.03529058495973325,False,0.056537620199761676,False,0.0,False,0.0,False,0.0,False,0.2608057524902541,False,0.32367680180661995,False,0.17224316002063306,GMean_Voting_Pred,GMean_Voting_Pred,False,0.0
6,4,0,5,12,15,0,5,6,2.0,34,0.0,0,0.857142857,0.433333333,0,0,4.666666667,1,0.8333,False,False,0.15028849760519145,False,0.017018884546898032,False,0.03622103456263517,False,0.0,False,0.0,False,0.0,False,0.13973785142179096,False,0.0987271010828794,False,0.15157869629171672,GMean_Voting_Pred,GMean_Voting_Pred,False,0.0
25,5,0,6,42,238,0,6,25,0.920454545,201,1.0,0,0.630769231,0.72,1,1,6.6,1,0.96,False,True,0.9999966881807107,True,0.949725823026471,True,0.960045117155208,True,0.9,True,0.6,True,0.6,True,0.8371660021108231,True,0.6500485143749763,True,0.6988943511148619,GMean_Voting_Pred,GMean_Voting_Pred,True,0.9999999999999999
4,5,0,2,8,0,0,2,4,0.0,28,1.0,0,0.931818182,0.625,1,1,5.75,1,0.75,False,True,0.67940767319858,False,0.018185335536201632,False,0.3511006626039408,False,0.0,False,0.0,False,0.0,False,0.43450242786198057,False,0.31248726429975354,False,0.21321059217476107,GMean_Voting_Pred,GMean_Voting_Pred,False,0.0
9,1,0,9,17,0,7,2,9,0.125,51,1.0,1,0.0,0.296296296,0,0,4.555555556,1,0.8889,False,False,0.3526359174003357,False,0.02409792247398623,False,0.027766491880468938,False,0.0,False,0.1,False,0.0,False,0.22428800524377274,False,0.12059841712284522,False,0.14895810106927482,GMean_Voting_Pred,GMean_Voting_Pred,False,0.0
6,4,0,10,20,15,0,10,6,2.0,83,0.0,0,0.857142857,0.433333333,0,0,12.83333333,1,0.8333,False,False,0.032063555013872126,False,0.35924569962877656,False,0.012225086873638377,False,0.1,True,0.8,False,0.3,False,0.16785310126424133,False,0.43294017456254935,True,0.5808845867825811,GMean_Voting_Pred,GMean_Voting_Pred,False,0.0
0,1,0,1,0,0,1,0,0,2.0,4,0.0,0,0.0,0.0,0,0,0.0,0,0.0,False,False,0.009881073220639056,False,0.03983173723028518,False,0.0389239644771984,False,0.0,False,0.0,False,0.0,False,0.258629343837613,False,0.19271568957449056,False,0.0825000254522515,GMean_Voting_Pred,GMean_Voting_Pred,False,0.0
11,5,0,4,18,9,0,4,11,0.7,95,1.0,1,0.807692308,0.340909091,1,1,7.272727272999999,1,0.9091,False,False,0.4077500727978485,False,0.19618191649683428,False,0.31741094730837954,False,0.3,False,0.0,False,0.2,False,0.4767395128216839,False,0.2824027766292549,True,0.5522586177755835,GMean_Voting_Pred,GMean_Voting_Pred,False,0.0
7,2,0,8,10,7,6,2,7,0.666666667,42,1.0,0,0.571428571,0.47619047600000003,1,1,4.714285714,2,1.0,False,False,0.32648817714325323,False,0.00546186739814038,False,0.014565332430932991,False,0.0,False,0.0,False,0.0,False,0.2639502326194391,False,0.07596316299732105,False,0.19190209524374355,GMean_Voting_Pred,GMean_Voting_Pred,False,0.0
2,4,4,6,3,1,4,2,2,1.0,10,1.0,1,0.975609756,0.75,0,0,3.5,1,0.5,False,False,0.003048490640568425,False,0.0015029740042322654,False,0.0054989761544335216,False,0.0,False,0.0,False,0.0,False,0.15234802438535067,False,0.17151599254658734,False,0.02991170275584412,GMean_Voting_Pred,GMean_Voting_Pred,False,0.0
0,1,0,1,0,0,1,0,0,2.0,4,0.0,0,0.0,0.0,0,0,0.0,0,0.0,False,False,0.009881073221205018,False,0.03983173722972196,False,0.03892396447666045,False,0.0,False,0.0,False,0.0,False,0.2586293438376129,False,0.19271568957449056,False,0.08250002546462408,GMean_Voting_Pred,GMean_Voting_Pred,False,0.0
0,1,0,1,0,0,1,0,0,2.0,4,0.0,0,0.0,0.0,0,0,0.0,0,0.0,False,False,0.009881073221205018,False,0.03983173722972196,False,0.03892396447666045,False,0.0,False,0.0,False,0.0,False,0.2586293438376131,False,0.19271568957449065,False,0.08250002546462404,GMean_Voting_Pred,GMean_Voting_Pred,False,0.0
4,5,0,3,9,0,0,3,4,0.333333333,39,1.0,0,0.931818182,0.625,2,2,8.5,1,0.75,False,False,0.32346331986431365,False,0.015072005923847975,False,0.013907990787151254,False,0.2,False,0.0,False,0.0,False,0.12418791551555725,False,0.17151599254658734,False,0.20733938112868566,GMean_Voting_Pred,GMean_Voting_Pred,False,0.0
29,5,0,7,66,290,0,7,29,0.908163265,348,1.0,1,0.594202899,0.482758621,1,1,10.51724138,1,0.9655,True,False,0.492081670540813,True,0.6651807720137227,True,0.5520756549355152,False,0.3,True,0.6,False,0.4,False,0.1530347065535105,False,0.2945062668841225,False,0.12551839599881978,GMean_Voting_Pred,GMean_Voting_Pred,True,1.0
5,5,0,3,12,4,0,3,5,0.5,44,1.0,0,0.913043478,0.6,1,1,7.6,2,1.0,False,False,0.35072352528018125,False,0.02601489255703975,False,0.01861420182268549,False,0.0,False,0.0,False,0.0,False,0.3926962761501063,False,0.17151599254658745,False,0.17159261931223113,GMean_Voting_Pred,GMean_Voting_Pred,False,0.0
4,5,0,2,7,0,0,2,4,0.333333333,23,1.0,0,0.933333333,0.625,1,1,4.5,1,0.75,False,False,0.3085711055573521,False,0.013790319180188255,False,0.01865271402627953,False,0.0,False,0.0,False,0.0,False,0.2686611942652137,False,0.31248726429975354,False,0.028470731082152763,GMean_Voting_Pred,GMean_Voting_Pred,False,0.0
19,5,0,4,34,101,0,4,19,0.854166667,162,1.0,2,0.7,0.236842105,1,1,7.105263158,1,0.9474,True,False,0.4321250192418121,True,0.8085947560404874,False,0.4758041490201589,False,0.1,False,0.2,False,0.1,False,0.2843365752941223,False,0.3662499519620847,False,0.4288373198585975,FMeasure_Voting_Pred,FMeasure_Voting_Pred,True,0.9807840640621233
4,5,0,2,7,0,0,2,4,0.333333333,23,1.0,0,0.931818182,0.625,1,1,4.5,1,0.75,False,False,0.3085711055573521,False,0.013793698664797238,False,0.01865271402627953,False,0.0,False,0.0,False,0.0,False,0.2686611942652137,False,0.3124872642997535,False,0.028470731073082636,GMean_Voting_Pred,GMean_Voting_Pred,False,0.0
8,4,0,6,16,28,1,5,8,2.0,47,0.0,0,0.810810811,0.333333333,0,0,4.875,1,0.875,False,False,0.23096322202644826,False,0.03529058493738208,False,0.05653762028632538,False,0.0,False,0.0,False,0.0,False,0.2608057524902542,False,0.32367680180661995,False,0.17224316002063306,GMean_Voting_Pred,GMean_Voting_Pred,False,0.0
9,4,0,6,18,36,1,5,9,2.0,55,0.0,0,0.7894736840000001,0.28571428600000004,0,0,5.1111111110000005,1,0.8889,False,False,0.28673301997632683,False,0.3973894716304476,False,0.08044653415236808,False,0.0,False,0.2,False,0.3,False,0.2608057524902542,True,0.5086267518284333,False,0.333706011346638,GMean_Voting_Pred,GMean_Voting_Pred,False,0.0
7,5,0,2,15,3,0,2,7,0.583333333,67,1.0,0,0.875,0.428571429,1,1,8.285714286000001,1,0.8571,True,False,0.30220149664412577,False,0.035068664558129264,False,0.007972047573403845,False,0.0,False,0.0,False,0.0,False,0.08970200543441145,False,0.0001676102807560369,False,0.021364997922336003,GMean_Voting_Pred,GMean_Voting_Pred,False,0.0
9,5,0,4,15,8,0,4,9,0.666666667,68,1.0,0,0.8367346940000001,0.444444444,1,1,6.222222222,1,0.8889,False,False,0.3777614605945662,False,0.3767155555732797,False,0.11775834696917185,False,0.0,False,0.0,False,0.0,False,0.3293320185067269,False,0.15455825505692805,False,0.4038464378844901,GMean_Voting_Pred,GMean_Voting_Pred,False,0.0
4,5,0,3,9,0,0,3,4,0.333333333,38,1.0,0,0.931818182,0.625,2,2,8.25,1,0.75,False,False,0.3243269996400988,False,0.01507200592505584,False,0.014062404540670592,False,0.1,False,0.0,False,0.0,False,0.11818438796008472,False,0.17151599254658734,False,0.1715926193122311,GMean_Voting_Pred,GMean_Voting_Pred,False,0.0
3,2,0,12,16,3,9,3,3,2.0,111,0.0,0,0.9,0.7222222220000001,2,2,36.0,4,2.0,False,False,5.711237069264575e-05,False,0.003891447739841826,False,0.0009147546060915805,False,0.0,False,0.1,False,0.0,False,0.04963070675361559,False,0.2615646768477551,False,0.08546903732784909,GMean_Voting_Pred,GMean_Voting_Pred,False,0.0
14,5,0,4,28,55,0,4,14,0.8307692309999999,126,1.0,0,0.763636364,0.452380952,2,2,7.642857143,2,1.0,False,True,0.713425375106595,False,0.4916853636605026,False,0.4018924703792056,False,0.3,False,0.1,False,0.1,True,0.6423008983297744,True,0.6415041156824277,False,0.32353823507805235,GMean_Voting_Pred,GMean_Voting_Pred,False,0.0
2,1,0,1,2,1,1,0,2,2.0,2,0.0,0,0.0,1.0,0,0,0.0,1,1.0,False,False,0.01672640587893861,False,0.010579917714830259,False,0.018672374318149842,False,0.0,False,0.1,False,0.0,False,0.258629343837613,False,0.09778288312462394,False,0.012109491364557304,GMean_Voting_Pred,GMean_Voting_Pred,False,0.0
5,1,0,4,10,6,0,4,3,0.916666667,45,1.0,1,0.0,0.75,0,0,7.4,2,0.8,False,False,0.3595744489539597,False,0.007928325134904716,False,0.009594789744967915,False,0.1,False,0.0,False,0.0,False,0.24512093718637865,False,0.050611213259818086,False,0.1715926193122311,GMean_Voting_Pred,GMean_Voting_Pred,False,0.0
0,1,0,1,0,0,1,0,0,2.0,3,0.0,0,0.0,0.0,0,0,0.0,0,0.0,False,False,0.009881073433782979,False,0.03983173723023068,False,0.038923964477130375,False,0.0,False,0.0,False,0.0,False,0.2586293438376131,False,0.1927156895744907,False,0.0825000254522515,GMean_Voting_Pred,GMean_Voting_Pred,False,0.0
4,5,0,2,6,0,0,2,4,0.333333333,22,1.0,0,0.931818182,0.625,1,1,4.25,1,0.75,False,False,0.2921222783687593,False,0.010459420694115408,False,0.018852048312443068,False,0.0,False,0.0,False,0.0,False,0.2686611942652137,False,0.31248726429975343,False,0.028470731082152763,GMean_Voting_Pred,GMean_Voting_Pred,False,0.0
