wmc,dit,noc,cbo,rfc,lcom,ca,ce,npm,lcom3,loc,dam,moa,mfa,cam,ic,cbm,amc,max_cc,avg_cc,buggy,Accuracy_Voting_Pred,Accuracy_Voting_Pred_Prob,FMeasure_Voting_Pred,FMeasure_Voting_Pred_Prob,GMean_Voting_Pred,GMean_Voting_Pred_Prob,Accuracy_RF_Pred,Accuracy_RF_Pred_Prob,FMeasure_RF_Pred,FMeasure_RF_Pred_Prob,GMean_RF_Pred,GMean_RF_Pred_Prob,Accuracy_Ada_Pred,Accuracy_Ada_Pred_Prob,FMeasure_Ada_Pred,FMeasure_Ada_Pred_Prob,GMean_Ada_Pred,GMean_Ada_Pred_Prob,Function to be selected,PredictedTechnique,DSF_Prediction,DSF_Pred_Prob
8,2,0,16,22,0,11,6,6,0.14285714300000002,100,1.0,1,0.6315789470000001,0.232142857,2,2,11.375,4,1.375,True,True,0.6384403120804264,True,0.5921154820728799,True,0.6089189299139773,True,0.7,True,0.7,True,0.8,True,0.5205787231439638,True,0.5143188051149457,True,0.5280359527877176,Accuracy_RF_Pred,Accuracy_RF_Pred,True,0.7
7,3,2,4,21,13,2,2,3,0.875,185,0.75,0,0.583333333,0.3666666670000001,1,2,24.28571429,1,0.7143,True,True,0.5590136098459043,True,0.5089195247433468,True,0.530482673462375,False,0.5,True,0.8,True,0.8,False,0.4960827517199251,False,0.4901510495870554,True,0.5069579105594858,Accuracy_RF_Pred,Accuracy_RF_Pred,False,0.5
1,4,0,36,2,0,36,0,1,2.0,5,0.0,0,1.0,1.0,0,0,4.0,0,0.0,False,True,0.971909259284346,True,0.9382399817588007,True,0.9897852310697116,False,0.3,True,0.7,False,0.3,False,0.41210001540786856,True,0.5858943197486322,True,0.5132979256711696,Accuracy_RF_Pred,Accuracy_RF_Pred,False,0.3
12,2,0,9,33,34,0,9,5,0.590909091,453,1.0,0,0.885057471,0.283333333,1,5,36.58333333,3,1.0,False,False,0.22941709341517705,True,0.6001037131935661,False,0.3120450362185865,True,0.8,True,0.7,True,0.7,False,0.4965447808778948,False,0.4980249710390066,True,0.5005727822342686,Accuracy_RF_Pred,Accuracy_RF_Pred,True,0.8
4,1,0,16,6,6,15,3,3,1.0,15,0.0,2,0.0,0.833333333,0,0,2.25,1,0.75,False,True,0.5116736353176504,True,0.5135111918824987,True,0.5530735220194711,True,0.8,True,0.7,True,0.6,True,0.5231643112598227,True,0.5105310424880354,True,0.5079409722282913,Accuracy_RF_Pred,Accuracy_RF_Pred,True,0.8
7,1,0,4,17,5,1,4,5,0.666666667,109,1.0,2,0.0,0.392857143,0,0,14.14285714,2,1.2857,True,False,0.4520007303418906,False,0.4742812696181994,False,0.4648406944868768,True,0.8,False,0.5,False,0.5,False,0.4979386150251982,False,0.4985052895213735,False,0.4944103734116668,Accuracy_RF_Pred,Accuracy_RF_Pred,True,0.8
5,1,2,11,6,10,8,4,2,2.0,8,0.0,0,0.0,0.466666667,0,0,0.6,1,0.8,False,False,0.488094063934635,False,0.20354580786356977,False,0.10937249294323977,False,0.4,False,0.5,False,0.2,False,0.489813544878,False,0.4976458837775292,False,0.4923580912775674,Accuracy_RF_Pred,Accuracy_RF_Pred,False,0.4
20,1,3,57,36,176,52,5,19,0.894736842,193,0.5,1,0.0,0.291666667,0,0,8.55,1,0.95,True,True,0.9999440108000592,True,0.9993166072162808,True,0.9999811856177666,True,1.0,True,1.0,True,0.9,True,0.6817911749507749,True,0.7516052509935074,True,0.7635641981555937,Accuracy_RF_Pred,Accuracy_RF_Pred,True,1.0
21,2,2,10,47,108,3,8,15,0.920833333,817,0.333333333,1,0.24,0.26875,0,0,37.33333333,2,1.0,True,True,0.9832147516497374,True,0.97780465694691,True,0.9786362328578478,True,0.7,True,1.0,True,0.8,True,0.5019625156993176,True,0.5096753056542895,True,0.5178376834315638,Accuracy_RF_Pred,Accuracy_RF_Pred,True,0.7
5,1,5,10,6,4,9,1,5,0.5,19,1.0,0,0.0,0.8,0,0,2.6,1,0.8,True,True,0.8205964517914816,True,0.8848821008957378,False,0.19479705154124471,True,0.6,True,0.8,False,0.5,True,0.5050241412089002,True,0.5038206042325044,False,0.4916618895394586,Accuracy_RF_Pred,Accuracy_RF_Pred,True,0.6
4,3,0,4,14,4,1,3,2,0.833333333,74,0.0,0,0.7777777779999999,0.4166666670000001,1,2,17.0,1,0.5,False,False,0.17926412688992965,False,0.1455351252768941,False,0.17973681276941447,False,0.2,False,0.4,False,0.2,False,0.4916418988014208,False,0.4995605022983331,False,0.4987758303160662,Accuracy_RF_Pred,Accuracy_RF_Pred,False,0.2
6,3,0,4,10,15,1,3,6,2.0,31,0.0,0,0.615384615,0.666666667,1,3,4.166666667,1,0.8333,True,True,0.5384203499557859,True,0.5074765569871822,False,0.1928123614657135,True,0.9,False,0.5,False,0.4,True,0.5197868578261599,True,0.5020771370940653,True,0.5018496360896608,Accuracy_RF_Pred,Accuracy_RF_Pred,True,0.9
7,2,0,9,20,5,2,8,3,0.796296296,191,0.0,4,0.28571428600000004,0.27777777800000003,0,0,25.0,8,1.7143,False,False,0.4901789723051209,True,0.5064508546524285,True,0.5247692372731902,False,0.5,True,0.7,False,0.5,True,0.5018280569244544,True,0.5093152175822978,True,0.506285245258836,Accuracy_RF_Pred,Accuracy_RF_Pred,False,0.5
3,2,0,5,6,3,1,4,3,2.0,18,0.0,0,0.5,0.666666667,0,0,5.0,1,0.6667,False,False,0.11970340547889476,False,0.14399781355972946,False,0.11805522968310088,False,0.5,True,0.6,False,0.4,False,0.4934319191998716,True,0.5011855494856244,False,0.4997985759089114,Accuracy_RF_Pred,Accuracy_RF_Pred,False,0.5
1,2,0,14,2,0,11,3,0,2.0,11,0.0,1,1.0,1.0,0,0,9.0,0,0.0,False,False,0.4511097307365199,False,0.1343378544154153,False,0.12489628379912308,False,0.5,True,0.6,True,0.6,False,0.3363273481090788,False,0.4945009255172753,False,0.3431750491179553,Accuracy_RF_Pred,Accuracy_RF_Pred,False,0.5
7,1,1,13,46,0,2,12,7,0.69047619,357,1.0,2,0.0,0.30952381,0,0,49.0,1,0.8571,True,True,0.6450546698278415,True,0.6944373499556128,True,0.739776729441894,True,0.6,True,0.9,True,0.8,True,0.5157521445244381,True,0.5093605547076359,True,0.5074564972475228,Accuracy_RF_Pred,Accuracy_RF_Pred,True,0.6
18,1,0,30,39,0,28,3,17,0.81372549,432,0.833333333,2,0.0,0.426470588,0,0,22.66666667,5,2.4444,False,True,0.9829226530251806,True,0.6499546253413766,True,0.9859650429700418,True,0.7,True,0.6,True,0.8,True,0.6634924613198722,True,0.6143123072020286,True,0.6876395059404351,Accuracy_RF_Pred,Accuracy_RF_Pred,True,0.7
12,1,0,3,12,66,3,0,12,2.0,12,0.0,0,0.0,0.583333333,0,0,0.0,1,1.0,True,False,0.1962639358074589,False,0.18859566947470863,False,0.17444801405954846,True,0.7,False,0.1,False,0.4,False,0.4972518088358288,False,0.4957983201108609,False,0.486327542244969,Accuracy_RF_Pred,Accuracy_RF_Pred,True,0.7
5,1,0,5,12,0,4,1,0,0.6785714290000001,95,0.0,2,0.0,0.533333333,0,0,16.6,1,0.8,False,False,0.4126717772229409,False,0.08915647251619213,False,0.09276257266112777,False,0.2,False,0.3,True,0.6,False,0.489656786888895,False,0.4899133208537768,False,0.492967041037254,Accuracy_RF_Pred,Accuracy_RF_Pred,False,0.2
5,4,0,8,20,0,2,6,0,0.625,389,1.0,2,0.833333333,0.325,1,1,76.0,5,2.0,True,True,0.5320984012312698,False,0.4799190110070533,True,0.5591743067302628,True,0.6,False,0.4,True,0.8,True,0.514090730178977,True,0.5019810021047502,True,0.5034943619183364,Accuracy_RF_Pred,Accuracy_RF_Pred,True,0.6
23,1,0,31,57,203,25,6,18,0.934343434,565,0.222222222,0,0.0,0.22173913,0,0,23.17391304,3,1.4783,True,True,0.9985364090175636,True,0.9906092752223286,True,0.9987417256149488,True,0.6,True,1.0,True,1.0,True,0.7382383235700225,True,0.6376542864960076,True,0.6948585383592142,Accuracy_RF_Pred,Accuracy_RF_Pred,True,0.6
1,1,0,19,1,0,18,1,1,2.0,1,0.0,0,0.0,1.0,0,0,0.0,1,1.0,False,True,0.5093334689277079,True,0.518963753167378,True,0.5148573659347059,True,0.8,True,0.9,True,0.8,True,0.5166549488711235,True,0.5155756339409487,True,0.5313548191909842,Accuracy_RF_Pred,Accuracy_RF_Pred,True,0.8
9,1,0,9,51,14,3,6,5,0.703125,414,0.75,2,0.0,0.303571429,0,0,44.11111111,4,1.0,False,True,0.6233198290741033,True,0.5775473778738633,True,0.6217436726149975,False,0.4,True,0.7,False,0.4,True,0.5083177531625701,True,0.5056401098680213,False,0.4996478490813674,Accuracy_RF_Pred,Accuracy_RF_Pred,False,0.4
6,2,0,12,12,1,1,11,6,0.64,173,1.0,6,0.921568627,0.35,0,0,26.16666667,6,1.5,False,False,0.4979763946637265,False,0.1968062352865335,True,0.5489625807506094,True,0.7,True,0.7,True,0.7,True,0.5183787775698613,True,0.5056000698224338,True,0.5071745001762941,Accuracy_RF_Pred,Accuracy_RF_Pred,True,0.7
35,2,0,16,103,317,3,16,28,0.81372549,865,0.8888888890000001,0,0.688679245,0.152380952,1,10,23.45714286,3,1.0571,True,True,0.9997557286326548,True,0.9987665385478028,True,0.999879390884032,True,1.0,True,0.9,True,1.0,True,0.8188325635917791,True,0.7266736671067094,True,0.8169448368745937,Accuracy_RF_Pred,Accuracy_RF_Pred,True,1.0
8,3,0,2,23,26,0,2,6,0.928571429,155,0.0,0,0.913793103,0.5,0,0,18.125,1,0.625,True,True,0.5125645895019049,True,0.5005285441511766,True,0.5266012146277851,True,0.7,False,0.5,True,0.7,True,0.5076350437978904,False,0.4913030786822509,True,0.5035965525506253,Accuracy_RF_Pred,Accuracy_RF_Pred,True,0.7
2,1,0,5,5,0,1,5,2,1.166666667,31,0.0,4,0.0,0.666666667,0,0,11.5,1,0.5,False,False,0.11324024292673356,False,0.10153793048618676,False,0.4599133479867005,True,0.7,False,0.5,True,0.6,False,0.4972472108980593,False,0.4990520996754698,True,0.5030953277006425,Accuracy_RF_Pred,Accuracy_RF_Pred,True,0.7
11,2,0,11,37,3,3,10,6,0.7571428570000001,281,0.0,3,0.4,0.2125,0,0,23.90909091,5,1.5455,False,False,0.2314290717528415,True,0.5965691250226047,True,0.5830058792737345,True,0.8,True,0.8,True,0.7,True,0.5044352173908648,True,0.511018788098084,True,0.5056985143743093,Accuracy_Voting_Pred,Accuracy_Voting_Pred,False,0.2314290717528415
5,1,1,8,6,10,6,3,0,2.0,8,0.0,0,0.0,0.466666667,0,0,0.6,1,0.8,False,False,0.08410516014702557,False,0.14282906756731167,False,0.07130686567277851,False,0.1,False,0.0,False,0.0,False,0.4873797865746897,False,0.4847168115085802,False,0.4854090425860028,Accuracy_RF_Pred,Accuracy_RF_Pred,False,0.1
9,2,0,10,26,0,3,8,8,0.3125,143,0.0,2,0.6,0.222222222,2,4,14.66666667,5,1.3333,True,True,0.6285456340999763,False,0.2485869405478761,True,0.5980169948700343,True,0.7,True,1.0,True,0.7,False,0.4997308053194253,True,0.5130346409298092,True,0.5100843518807892,Accuracy_RF_Pred,Accuracy_RF_Pred,True,0.7
7,3,0,7,21,9,2,6,6,0.7777777779999999,120,0.333333333,1,0.705882353,0.333333333,2,3,15.71428571,6,1.7143,True,True,0.6057670500996286,True,0.5463182269037585,True,0.5774467483295171,True,1.0,True,1.0,True,1.0,True,0.5241446365226481,True,0.5148169056684018,True,0.5153773903103629,Accuracy_RF_Pred,Accuracy_RF_Pred,True,1.0
3,1,2,5,4,3,4,2,1,2.0,6,0.0,0,0.0,0.666666667,0,0,1.0,1,0.6667,False,False,0.10798332720448868,False,0.13826932544892054,False,0.07730090945336014,False,0.3,False,0.3,False,0.2,False,0.4865274282348354,False,0.4923407599485247,False,0.486010781166361,Accuracy_RF_Pred,Accuracy_RF_Pred,False,0.3
12,2,0,9,39,0,1,8,11,0.454545455,480,1.0,2,0.545454545,0.229166667,2,2,38.66666667,13,2.6667,True,True,0.738904131850358,True,0.6160485823300452,True,0.6525320159825719,True,0.7,True,1.0,True,0.8,True,0.5062904448451986,True,0.5151229835108098,True,0.50867840227768,Accuracy_RF_Pred,Accuracy_RF_Pred,True,0.7
14,3,0,5,29,53,1,4,6,0.692307692,514,1.0,1,0.541666667,0.333333333,1,4,34.92857143,14,2.2857,True,True,0.5358756561186083,True,0.5255682641037592,True,0.572277160022039,True,1.0,True,0.9,True,0.9,True,0.5010470661985276,True,0.5105516395336871,True,0.5039063160385556,Accuracy_RF_Pred,Accuracy_RF_Pred,True,1.0
6,1,5,19,19,13,18,1,5,1.0,119,0.333333333,0,0.0,0.6,0,0,18.33333333,1,0.6667,True,True,0.933499794402752,True,0.9287415030877064,True,0.5973497803785143,True,0.9,True,1.0,False,0.5,True,0.5208883494933221,True,0.5222957474948622,True,0.5193723238965,Accuracy_RF_Pred,Accuracy_RF_Pred,True,0.9
7,2,0,14,30,0,2,13,4,0.25,136,0.0,2,0.5,0.28571428600000004,0,0,18.14285714,1,0.8571,False,True,0.568423838293449,True,0.6086844917007671,False,0.28187142611255395,True,0.9,True,0.7,True,0.8,True,0.5129995410089214,True,0.5120761660779146,True,0.5187845566918445,GMean_Voting_Pred,GMean_Voting_Pred,False,0.28187142611255395
14,3,0,7,31,0,1,7,12,0.461538462,182,1.0,1,0.566666667,0.196428571,2,2,11.85714286,6,1.2857,True,True,0.7110868529358606,True,0.6073055115836162,True,0.6148589703609563,True,0.9,True,0.9,True,0.8,True,0.5155746598515445,True,0.5130346409298092,True,0.5171301014804139,Accuracy_RF_Pred,Accuracy_RF_Pred,True,0.9
3,1,1,14,4,0,13,1,3,0.666666667,25,0.333333333,1,0.0,0.583333333,0,0,6.333333333,1,0.6667,True,True,0.5021395427418611,False,0.4925214461806501,True,0.5265998940275706,True,0.6,True,1.0,True,0.8,True,0.5035591741432194,True,0.5049465156424182,True,0.5152244646790753,Accuracy_RF_Pred,Accuracy_RF_Pred,True,0.6
3,3,0,11,13,1,1,10,3,1.0,88,1.0,1,0.666666667,0.533333333,1,3,28.0,3,1.6667,True,False,0.22003802773476067,False,0.2126001007184863,False,0.25331107686286075,True,0.6,True,0.6,False,0.2,True,0.5120681473454712,True,0.5042696417688385,True,0.5100706782073379,Accuracy_RF_Pred,Accuracy_RF_Pred,True,0.6
3,1,6,28,5,3,25,3,3,2.0,15,0.0,0,0.0,0.833333333,0,0,4.0,1,0.6667,True,True,0.9578173487667372,True,0.9448932113497296,True,0.6032969861109007,True,0.8,True,0.9,True,0.7,True,0.6853480806145602,True,0.6853487710742354,True,0.503424908385305,Accuracy_RF_Pred,Accuracy_RF_Pred,True,0.8
13,1,0,17,14,78,11,8,12,1.041666667,20,0.0,1,0.0,0.427083333,0,0,0.384615385,1,0.9231,True,True,0.7418346218770316,True,0.8798531667060855,True,0.8784813911213405,True,0.9,True,0.8,True,0.7,True,0.5241903394779277,True,0.5169551369961637,True,0.5158804140076207,Accuracy_RF_Pred,Accuracy_RF_Pred,True,0.9
18,1,7,40,22,147,40,0,17,0.921568627,314,1.0,0,0.0,0.25,0,0,16.27777778,1,0.9444,True,True,0.9980450676452072,True,0.9915618433735028,True,0.997205996110529,True,1.0,True,0.8,True,0.9,True,0.8535192952643809,True,0.8778027275307358,True,0.8224697717811391,Accuracy_RF_Pred,Accuracy_RF_Pred,True,1.0
13,1,6,16,19,70,15,1,11,0.729166667,121,1.0,0,0.0,0.7692307690000001,0,0,8.0,2,1.0,True,True,0.969745112839323,True,0.9511970486834302,True,0.6781000829713121,True,0.9,True,1.0,True,0.8,True,0.6840937474778013,True,0.6914120546947861,True,0.5172411579929909,Accuracy_RF_Pred,Accuracy_RF_Pred,True,0.9
2,4,0,8,9,1,2,6,0,2.0,64,0.0,0,0.952380952,0.583333333,1,1,31.0,1,0.5,True,True,0.5211483414650434,False,0.4852824901016461,False,0.17641431023637855,True,0.6,False,0.5,False,0.3,True,0.5189293681008219,True,0.5003726978311698,True,0.507421614135656,Accuracy_RF_Pred,Accuracy_RF_Pred,True,0.6
3,2,0,4,6,0,2,3,3,0.333333333,44,0.0,3,0.5,0.466666667,0,0,12.66666667,3,1.3333,False,False,0.10887928277847424,False,0.10582271327004288,False,0.15132835264044844,False,0.5,False,0.3,False,0.2,False,0.4865452887874449,False,0.4905426022641526,False,0.4875562586332473,Accuracy_RF_Pred,Accuracy_RF_Pred,False,0.5
14,1,1,23,29,67,10,22,12,0.897435897,199,0.333333333,12,0.0,0.403846154,0,0,12.35714286,1,0.8571,True,True,0.9742953363556476,True,0.6447379139000723,True,0.6477779400253181,True,0.6,False,0.5,True,0.6,False,0.4666954453621242,True,0.6466299506040825,True,0.6828739839784684,Accuracy_RF_Pred,Accuracy_RF_Pred,True,0.6
2,1,0,2,3,1,0,2,2,2.0,7,0.0,0,0.0,0.75,0,0,2.5,1,0.5,False,False,0.08831553566011217,False,0.113126852477015,False,0.07256938639138777,False,0.1,False,0.1,False,0.3,False,0.4913040037701207,False,0.4939957292782498,False,0.4853825923836855,Accuracy_RF_Pred,Accuracy_RF_Pred,False,0.1
36,1,0,23,77,92,18,5,8,0.776870748,1568,0.523809524,1,0.0,0.182857143,1,1,41.97222222,4,1.3056,True,True,0.907721289005874,True,0.9644979078970782,True,0.8456132876434354,True,0.8,True,1.0,True,1.0,True,0.6444641290339633,True,0.5254621886545712,True,0.6457461509523678,Accuracy_RF_Pred,Accuracy_RF_Pred,True,0.8
17,2,2,4,33,42,3,1,10,0.6953125,478,0.625,0,0.548387097,0.302083333,1,5,26.64705882,8,1.2941,False,True,0.5698651481216186,False,0.27163569887615946,True,0.5496722065872408,True,0.6,True,0.9,True,0.6,False,0.4910924611167716,False,0.4979016990299656,False,0.4916889512181396,Accuracy_RF_Pred,Accuracy_RF_Pred,True,0.6
5,2,0,2,8,8,2,0,3,0.5,90,0.0,0,0.7142857140000001,0.45,1,2,16.4,3,1.2,False,False,0.4547971684821823,False,0.11335106181638203,False,0.13396649779469327,False,0.5,False,0.3,False,0.2,False,0.4936218017318894,False,0.4975413219556277,True,0.5033188584845717,Accuracy_RF_Pred,Accuracy_RF_Pred,False,0.5
26,1,0,13,58,0,0,13,22,0.344,719,1.0,4,0.0,0.184615385,0,0,26.26923077,2,1.1538,True,True,0.9414399052339252,True,0.985709996302948,True,0.9328398318333408,True,0.6,True,0.9,True,0.9,True,0.6754132749919985,True,0.6529609746895365,True,0.5255672019832495,Accuracy_RF_Pred,Accuracy_RF_Pred,True,0.6
5,2,0,3,19,0,1,2,5,0.375,100,0.0,0,0.5,0.466666667,1,2,18.6,1,0.8,False,True,0.5342827109737189,False,0.4919275358465662,True,0.5380694804119289,False,0.2,False,0.5,False,0.4,False,0.4979729368576728,False,0.4995804268397418,False,0.49853341138782,Accuracy_RF_Pred,Accuracy_RF_Pred,False,0.2
3,1,3,11,4,3,10,1,0,2.0,6,0.0,0,0.0,0.5555555560000001,0,0,1.0,1,0.6667,False,False,0.14589295319668424,False,0.16885676015889448,False,0.08215799552246365,False,0.3,False,0.1,False,0.2,False,0.4902920125767298,False,0.4930671187983516,False,0.4927736744358986,Accuracy_RF_Pred,Accuracy_RF_Pred,False,0.3
